stream,sample_index,receive_gap_ms,exchange_event_gap_ms,sampled_from_total
bookTicker,130271,0.173264,1.000,281972
bookTicker,130553,0.174529,0.0,281972
bookTicker,130835,0.112995,0.0,281972
bookTicker,131116,0.099308,0.0,281972
bookTicker,131398,0.084897,0.0,281972
bookTicker,131680,0.064324,0.0,281972
bookTicker,131962,0.096513,0.0,281972
bookTicker,132244,0.097135,0.0,281972
bookTicker,132526,1.805966,0.0,281972
bookTicker,132808,0.092631,0.0,281972
bookTicker,133090,0.088718,26.000,281972
bookTicker,133372,0.386718,0.0,281972
bookTicker,133654,0.09787,10.00,281972
bookTicker,133936,0.110364,0.0,281972
bookTicker,134218,15.619762,16.000,281972
bookTicker,134500,0.094577,0.0,281972
bookTicker,134782,11.839005,13.000,281972
bookTicker,135064,0.096242,0.0,281972
bookTicker,135346,0.115363,0.0,281972
bookTicker,135628,0.105011,0.0,281972
bookTicker,135910,0.092077,0.0,281972
bookTicker,136192,2.863648,2.000,281972
bookTicker,136474,25.576946,26.000,281972
bookTicker,136756,187.479536,165.000,281972
bookTicker,137038,0.092232,0.0,281972
bookTicker,137320,0.091788,1.000,281972
bookTicker,137602,0.094394,2.000,281972
bookTicker,137884,0.097755,0.0,281972
bookTicker,138166,0.096237,0.0,281972
bookTicker,138448,0.104435,0.0,281972
bookTicker,138730,0.256298,0.0,281972
bookTicker,139012,0.098004,0.0,281972
bookTicker,139294,0.093152,0.0,281972
bookTicker,139576,0.091714,0.0,281972
bookTicker,139858,0.165837,1.000,281972
bookTicker,140140,0.091809,0.0,281972
bookTicker,140422,0.170608,0.0,281972
bookTicker,140704,0.097294,0.0,281972
bookTicker,140986,0.093641,5.000,281972
bookTicker,141267,0.145324,6.000,281972
bookTicker,141549,0.095093,0.0,281972
bookTicker,141831,0.258273,1.000,281972
bookTicker,142113,0.155581,0.0,281972
bookTicker,142395,0.091042,0.0,281972
bookTicker,142677,0.116708,0.0,281972
bookTicker,142959,0.323404,0.0,281972
bookTicker,143241,3.397158,3.000,281972
bookTicker,143523,0.092766,1.000,281972
bookTicker,143805,0.095283,0.0,281972
bookTicker,144087,0.09577,0.0,281972
bookTicker,144369,0.093185,0.0,281972
bookTicker,144651,34.676085,35.000,281972
bookTicker,144933,0.247248,1.000,281972
bookTicker,145215,0.094903,0.0,281972
bookTicker,145497,0.094721,1.000,281972
bookTicker,145779,1.975817,1.000,281972
bookTicker,146061,0.096902,1.000,281972
bookTicker,146343,0.140098,21.000,281972
bookTicker,146625,0.091555,0.0,281972
bookTicker,146907,0.094893,1.000,281972
bookTicker,147189,0.175719,1.000,281972
bookTicker,147471,0.099751,0.0,281972
bookTicker,147753,0.099979,0.0,281972
bookTicker,148035,0.074775,0.0,281972
bookTicker,148317,0.06782,0.0,281972
bookTicker,148599,0.174167,2.000,281972
bookTicker,148881,0.094677,0.0,281972
bookTicker,149163,0.099326,0.0,281972
bookTicker,149445,0.242561,2.000,281972
bookTicker,149727,0.113046,0.0,281972
bookTicker,150009,0.09157,0.0,281972
bookTicker,150291,0.141257,12.000,281972
bookTicker,150573,1.60181,1.000,281972
bookTicker,150855,0.098145,0.0,281972
bookTicker,151136,0.096401,0.0,281972
bookTicker,151418,102.577548,20.00,281972
bookTicker,151700,0.135253,0.0,281972
bookTicker,151982,0.092812,0.0,281972
bookTicker,152264,0.094763,0.0,281972
bookTicker,152546,0.098177,25.000,281972
bookTicker,152828,0.092237,0.0,281972
bookTicker,153110,0.092948,0.0,281972
bookTicker,153392,0.247723,0.0,281972
bookTicker,153674,0.101987,0.0,281972
bookTicker,153956,0.093365,0.0,281972
bookTicker,154238,1.713254,1.000,281972
bookTicker,154520,0.110567,0.0,281972
bookTicker,154802,0.094686,0.0,281972
bookTicker,155084,0.149875,0.0,281972
bookTicker,155366,0.162782,0.0,281972
bookTicker,155648,0.089124,0.0,281972
bookTicker,155930,0.106776,0.0,281972
bookTicker,156212,0.302809,0.0,281972
bookTicker,156494,0.09503,1.000,281972
bookTicker,156776,0.091675,0.0,281972
bookTicker,157058,0.103641,0.0,281972
bookTicker,157340,0.094145,1.000,281972
bookTicker,157622,0.068989,0.0,281972
bookTicker,157904,0.067311,0.0,281972
bookTicker,158186,0.111858,0.0,281972
bookTicker,158468,0.09914,0.0,281972
bookTicker,158750,0.095902,0.0,281972
bookTicker,159032,0.114875,0.0,281972
bookTicker,159314,22.683112,23.000,281972
bookTicker,159596,0.092663,0.0,281972
bookTicker,159878,0.096531,0.0,281972
bookTicker,160160,0.093673,0.0,281972
bookTicker,160442,0.143748,0.0,281972
bookTicker,160724,0.101714,0.0,281972
bookTicker,161006,0.094644,1.000,281972
bookTicker,161287,0.099639,0.0,281972
bookTicker,161569,0.096018,0.0,281972
bookTicker,161851,145.009319,145.000,281972
bookTicker,162133,0.117675,0.0,281972
bookTicker,162415,0.107317,1.000,281972
bookTicker,162697,0.101372,0.0,281972
bookTicker,162979,35.844461,36.000,281972
bookTicker,163261,0.093166,0.0,281972
bookTicker,163543,11.500739,10.00,281972
bookTicker,163825,0.091303,0.0,281972
bookTicker,164107,0.101656,0.0,281972
bookTicker,164389,17.104548,16.000,281972
bookTicker,164671,0.099419,0.0,281972
bookTicker,164953,0.152714,0.0,281972
bookTicker,165235,5.168784,5.000,281972
bookTicker,165517,0.125117,0.0,281972
bookTicker,165799,0.114353,0.0,281972
bookTicker,166081,0.096444,0.0,281972
bookTicker,166363,0.105722,1.000,281972
bookTicker,166645,0.128816,4.000,281972
bookTicker,166927,0.098693,0.0,281972
bookTicker,167209,0.092933,0.0,281972
bookTicker,167491,0.368863,1.000,281972
bookTicker,167773,0.11271,0.0,281972
bookTicker,168055,0.092779,1.000,281972
bookTicker,168337,0.092777,1.000,281972
bookTicker,168619,0.092693,0.0,281972
bookTicker,168901,0.101017,0.0,281972
bookTicker,169183,0.094332,0.0,281972
bookTicker,169465,0.095324,0.0,281972
bookTicker,169747,0.094811,0.0,281972
bookTicker,170029,0.100524,0.0,281972
bookTicker,170311,0.098612,1.000,281972
bookTicker,170593,0.093187,0.0,281972
bookTicker,170875,0.143407,10.00,281972
bookTicker,171157,0.091559,0.0,281972
bookTicker,171438,0.115968,0.0,281972
bookTicker,171720,0.098176,0.0,281972
bookTicker,172002,0.09752,0.0,281972
bookTicker,172284,0.13023,1.000,281972
bookTicker,172566,0.166797,0.0,281972
bookTicker,172848,0.099201,0.0,281972
bookTicker,173130,0.119314,0.0,281972
bookTicker,173412,0.109748,0.0,281972
bookTicker,173694,0.107203,0.0,281972
bookTicker,173976,0.100826,2.000,281972
bookTicker,174258,0.338972,0.0,281972
bookTicker,174540,0.158491,0.0,281972
bookTicker,174822,0.097772,0.0,281972
bookTicker,175104,0.091849,0.0,281972
bookTicker,175386,0.158373,4.000,281972
bookTicker,175668,0.093506,0.0,281972
bookTicker,175950,0.092751,0.0,281972
bookTicker,176232,0.098071,0.0,281972
bookTicker,176514,0.100312,0.0,281972
bookTicker,176796,0.10135,1.000,281972
bookTicker,177078,0.098128,0.0,281972
bookTicker,177360,0.093345,0.0,281972
bookTicker,177642,173.728669,173.000,281972
bookTicker,177924,4.220823,4.000,281972
bookTicker,178206,0.097518,1.000,281972
bookTicker,178488,0.102702,0.0,281972
bookTicker,178770,0.096008,0.0,281972
bookTicker,179052,29.597282,57.000,281972
bookTicker,179334,32.109684,58.000,281972
bookTicker,179616,1.380651,31.000,281972
bookTicker,179898,0.162043,2.000,281972
bookTicker,180180,0.099857,1.000,281972
bookTicker,180462,0.09313,0.0,281972
bookTicker,180744,0.113774,1.000,281972
bookTicker,181026,3.277258,4.000,281972
bookTicker,181307,0.099734,0.0,281972
bookTicker,181589,0.101084,0.0,281972
bookTicker,181871,0.109073,0.0,281972
bookTicker,182153,23.563882,74.000,281972
bookTicker,182435,0.111257,0.0,281972
bookTicker,182717,2.045545,2.000,281972
bookTicker,182999,0.101896,3.000,281972
bookTicker,183281,0.114216,0.0,281972
bookTicker,183563,0.10065,0.0,281972
bookTicker,183845,0.105689,0.0,281972
bookTicker,184127,13.66111,65.000,281972
bookTicker,184409,0.098371,0.0,281972
bookTicker,184691,8.276042,8.000,281972
bookTicker,184973,0.100769,0.0,281972
bookTicker,185255,0.095691,0.0,281972
bookTicker,185537,0.147894,0.0,281972
bookTicker,185819,3.429062,2.000,281972
bookTicker,186101,3.647268,4.000,281972
bookTicker,186383,0.100245,0.0,281972
bookTicker,186665,0.155281,0.0,281972
bookTicker,186947,13.911173,14.000,281972
bookTicker,187229,13.268653,13.000,281972
bookTicker,187511,0.249328,1.000,281972
bookTicker,187793,0.107326,0.0,281972
bookTicker,188075,0.092067,0.0,281972
bookTicker,188357,0.088671,0.0,281972
bookTicker,188639,0.068312,1.000,281972
bookTicker,188921,0.160147,1.000,281972
bookTicker,189203,120.573934,33.000,281972
bookTicker,189485,3.504868,4.000,281972
bookTicker,189767,0.083948,0.0,281972
bookTicker,190049,0.093307,0.0,281972
bookTicker,190331,0.113387,0.0,281972
bookTicker,190613,0.09097,0.0,281972
bookTicker,190895,0.098502,0.0,281972
bookTicker,191177,0.111817,2.000,281972
bookTicker,191458,0.097712,0.0,281972
bookTicker,191740,0.109673,0.0,281972
bookTicker,192022,0.093465,0.0,281972
bookTicker,192304,0.067476,0.0,281972
bookTicker,192586,0.247959,0.0,281972
bookTicker,192868,0.087056,0.0,281972
bookTicker,193150,0.108729,0.0,281972
bookTicker,193432,0.387831,1.000,281972
bookTicker,193714,0.214322,0.0,281972
bookTicker,193996,0.063207,0.0,281972
bookTicker,194278,23.323124,21.000,281972
bookTicker,194560,0.086178,0.0,281972
bookTicker,194842,0.399723,0.0,281972
bookTicker,195124,0.084263,0.0,281972
bookTicker,195406,0.092828,0.0,281972
bookTicker,195688,0.07176,0.0,281972
bookTicker,195970,0.092759,0.0,281972
bookTicker,196252,0.072653,0.0,281972
bookTicker,196534,11.667775,12.000,281972
bookTicker,196816,0.093094,0.0,281972
bookTicker,197098,0.090038,0.0,281972
bookTicker,197380,0.075574,0.0,281972
bookTicker,197662,0.065938,1.000,281972
bookTicker,197944,0.069493,0.0,281972
bookTicker,198226,0.092288,12.000,281972
bookTicker,198508,4.009996,1.000,281972
bookTicker,198790,0.090927,1.000,281972
bookTicker,199072,0.081398,0.0,281972
bookTicker,199354,0.083046,0.0,281972
bookTicker,199636,0.109275,0.0,281972
bookTicker,199918,0.068921,2.000,281972
bookTicker,200200,0.064442,0.0,281972
bookTicker,200482,0.085462,0.0,281972
bookTicker,200764,0.093256,0.0,281972
bookTicker,201046,0.091458,3.000,281972
bookTicker,201328,0.089364,0.0,281972
bookTicker,201609,0.167905,6.000,281972
bookTicker,201891,0.090605,0.0,281972
bookTicker,202173,0.083456,0.0,281972
bookTicker,202455,0.066479,0.0,281972
bookTicker,202737,0.065452,0.0,281972
bookTicker,203019,0.163442,1.000,281972
bookTicker,203301,0.095254,0.0,281972
bookTicker,203583,0.090451,4.000,281972
bookTicker,203865,0.093156,0.0,281972
bookTicker,204147,0.094021,0.0,281972
bookTicker,204429,0.108923,0.0,281972
bookTicker,204711,0.064743,0.0,281972
bookTicker,204993,0.097949,0.0,281972
bookTicker,205275,0.112483,1.000,281972
bookTicker,205557,0.099865,0.0,281972
bookTicker,205839,0.156914,26.000,281972
bookTicker,206121,16.760126,18.000,281972
bookTicker,206403,0.093456,0.0,281972
bookTicker,206685,34.359961,43.000,281972
bookTicker,206967,0.086618,0.0,281972
bookTicker,207249,0.151107,0.0,281972
bookTicker,207531,0.093511,0.0,281972
bookTicker,207813,0.078009,0.0,281972
bookTicker,208095,0.069278,0.0,281972
bookTicker,208377,0.088184,0.0,281972
bookTicker,208659,0.066565,0.0,281972
bookTicker,208941,0.065917,1.000,281972
bookTicker,209223,0.070019,0.0,281972
bookTicker,209505,0.068777,0.0,281972
bookTicker,209787,0.092863,0.0,281972
bookTicker,210069,0.080015,0.0,281972
bookTicker,210351,0.153773,1.000,281972
bookTicker,210633,0.091179,1.000,281972
bookTicker,210915,0.064355,0.0,281972
bookTicker,211197,0.063626,0.0,281972
bookTicker,211479,0.091522,0.0,281972
bookTicker,211760,0.08487,0.0,281972
bookTicker,212042,0.064285,0.0,281972
bookTicker,212324,33.588466,1.000,281972
bookTicker,212606,85.055211,70.00,281972
bookTicker,212888,0.091862,0.0,281972
bookTicker,213170,0.113449,0.0,281972
bookTicker,213452,0.111324,0.0,281972
bookTicker,213734,0.072238,0.0,281972
bookTicker,214016,0.095556,2.000,281972
bookTicker,214298,0.070508,1.000,281972
bookTicker,214580,0.095564,0.0,281972
bookTicker,214862,0.090323,5.000,281972
bookTicker,215144,0.08491,0.0,281972
bookTicker,215426,0.071167,0.0,281972
bookTicker,215708,0.069135,0.0,281972
bookTicker,215990,0.08373,0.0,281972
bookTicker,216272,0.065346,3.000,281972
bookTicker,216554,0.113566,0.0,281972
bookTicker,216836,135.86188,208.000,281972
bookTicker,217118,0.09725,0.0,281972
bookTicker,217400,0.081172,0.0,281972
bookTicker,217682,0.121485,0.0,281972
bookTicker,217964,0.11899,0.0,281972
bookTicker,218246,1.267558,1.000,281972
bookTicker,218528,0.08895,0.0,281972
bookTicker,218810,0.147686,1.000,281972
bookTicker,219092,0.190043,0.0,281972
bookTicker,219374,0.091234,0.0,281972
bookTicker,219656,0.09398,0.0,281972
bookTicker,219938,0.111515,0.0,281972
bookTicker,220220,0.138648,1.000,281972
bookTicker,220502,0.111581,0.0,281972
bookTicker,220784,0.09405,0.0,281972
bookTicker,221066,0.064473,0.0,281972
bookTicker,221348,0.374747,1.000,281972
bookTicker,221629,7.306279,7.000,281972
bookTicker,221911,0.386668,1.000,281972
bookTicker,222193,0.119707,0.0,281972
bookTicker,222475,0.092731,1.000,281972
bookTicker,222757,0.084111,0.0,281972
bookTicker,223039,0.081609,0.0,281972
bookTicker,223321,0.083152,0.0,281972
bookTicker,223603,0.088755,0.0,281972
bookTicker,223885,0.114363,0.0,281972
bookTicker,224167,0.093367,0.0,281972
bookTicker,224449,0.09614,0.0,281972
bookTicker,224731,0.133386,2.000,281972
bookTicker,225013,0.085365,1.000,281972
bookTicker,225295,0.08843,0.0,281972
bookTicker,225577,0.167038,0.0,281972
bookTicker,225859,0.097341,0.0,281972
bookTicker,226141,0.094729,0.0,281972
bookTicker,226423,0.143739,1.000,281972
bookTicker,226705,0.247585,0.0,281972
bookTicker,226987,0.094016,0.0,281972
bookTicker,227269,0.230969,1.000,281972
bookTicker,227551,108.668193,109.000,281972
bookTicker,227833,0.062512,0.0,281972
bookTicker,228115,0.061764,0.0,281972
bookTicker,228397,0.092853,0.0,281972
bookTicker,228679,0.085206,0.0,281972
bookTicker,228961,0.152135,0.0,281972
bookTicker,229243,0.100852,0.0,281972
bookTicker,229525,0.394101,1.000,281972
bookTicker,229807,0.089226,0.0,281972
bookTicker,230089,6.593918,6.000,281972
bookTicker,230371,0.184201,1.000,281972
bookTicker,230653,0.111603,0.0,281972
bookTicker,230935,0.078177,0.0,281972
bookTicker,231217,0.087665,0.0,281972
bookTicker,231499,0.087743,0.0,281972
bookTicker,231780,4.313331,7.000,281972
bookTicker,232062,24.80535,26.000,281972
bookTicker,232344,0.187616,0.0,281972
bookTicker,232626,0.082658,0.0,281972
bookTicker,232908,0.138538,2.000,281972
bookTicker,233190,0.161206,3.000,281972
bookTicker,233472,0.114966,0.0,281972
bookTicker,233754,0.139781,0.0,281972
bookTicker,234036,0.084758,1.000,281972
bookTicker,234318,0.089127,0.0,281972
bookTicker,234600,0.092406,1.000,281972
bookTicker,234882,0.141091,0.0,281972
bookTicker,235164,0.090583,0.0,281972
bookTicker,235446,0.095702,0.0,281972
bookTicker,235728,0.085272,0.0,281972
bookTicker,236010,0.093108,0.0,281972
bookTicker,236292,0.160084,1.000,281972
bookTicker,236574,0.260468,0.0,281972
bookTicker,236856,0.120969,0.0,281972
bookTicker,237138,4.53983,5.000,281972
bookTicker,237420,4.802751,5.000,281972
bookTicker,237702,0.097783,1.000,281972
bookTicker,237984,0.109139,1.000,281972
bookTicker,238266,0.090096,0.0,281972
bookTicker,238548,29.177916,29.000,281972
bookTicker,238830,0.091772,0.0,281972
bookTicker,239112,0.150527,0.0,281972
bookTicker,239394,0.100997,0.0,281972
bookTicker,239676,1.45674,3.000,281972
bookTicker,239958,0.087036,0.0,281972
bookTicker,240240,0.15668,1.000,281972
bookTicker,240522,0.208755,1.000,281972
bookTicker,240804,0.120125,8.000,281972
bookTicker,241086,52.573846,51.000,281972
bookTicker,241368,0.171058,3.000,281972
bookTicker,241650,0.158301,1.000,281972
bookTicker,241931,0.087437,0.0,281972
bookTicker,242213,0.110508,0.0,281972
bookTicker,242495,0.095775,0.0,281972
bookTicker,242777,8.721463,9.000,281972
bookTicker,243059,0.109623,0.0,281972
bookTicker,243341,0.08432,0.0,281972
bookTicker,243623,0.088453,0.0,281972
bookTicker,243905,5.64254,6.000,281972
bookTicker,244187,0.400008,17.000,281972
bookTicker,244469,0.091541,0.0,281972
bookTicker,244751,0.272866,0.0,281972
bookTicker,245033,29.574507,45.000,281972
bookTicker,245315,0.14989,2.000,281972
bookTicker,245597,0.101233,0.0,281972
bookTicker,245879,0.164609,3.000,281972
bookTicker,246161,0.188608,1.000,281972
bookTicker,246443,0.096185,0.0,281972
bookTicker,246725,0.100396,0.0,281972
bookTicker,247007,0.086994,0.0,281972
bookTicker,247289,1.541902,2.000,281972
bookTicker,247571,0.092602,0.0,281972
bookTicker,247853,0.084506,5.000,281972
bookTicker,248135,0.089366,0.0,281972
bookTicker,248417,0.910384,19.000,281972
bookTicker,248699,0.146268,4.000,281972
bookTicker,248981,2.85516,3.000,281972
bookTicker,249263,0.093587,0.0,281972
bookTicker,249545,0.093178,0.0,281972
bookTicker,249827,47.009763,46.000,281972
bookTicker,250109,0.083749,0.0,281972
bookTicker,250391,21.956935,23.000,281972
bookTicker,250673,0.083365,0.0,281972
bookTicker,250955,19.945929,20.00,281972
bookTicker,251237,0.371433,0.0,281972
bookTicker,251519,0.092069,14.000,281972
bookTicker,251800,156.42953,96.000,281972
bookTicker,252082,0.090086,0.0,281972
bookTicker,252364,0.084636,0.0,281972
bookTicker,252646,0.093897,0.0,281972
bookTicker,252928,22.142567,21.000,281972
bookTicker,253210,18.819455,45.000,281972
bookTicker,253492,0.395739,1.000,281972
bookTicker,253774,0.091239,0.0,281972
bookTicker,254056,107.124638,105.000,281972
bookTicker,254338,0.094967,0.0,281972
bookTicker,254620,0.100988,0.0,281972
bookTicker,254902,0.067301,0.0,281972
bookTicker,255184,0.089645,0.0,281972
bookTicker,255466,215.339459,132.000,281972
bookTicker,255748,0.129706,1.000,281972
bookTicker,256030,0.081416,0.0,281972
bookTicker,256312,0.084061,0.0,281972
bookTicker,256594,3.173659,4.000,281972
bookTicker,256876,0.092175,0.0,281972
bookTicker,257158,0.389484,1.000,281972
bookTicker,257440,0.157558,0.0,281972
bookTicker,257722,0.316509,25.000,281972
bookTicker,258004,0.119772,1.000,281972
bookTicker,258286,0.090214,0.0,281972
bookTicker,258568,0.142333,14.000,281972
bookTicker,258850,92.299261,6.000,281972
bookTicker,259132,0.087091,0.0,281972
bookTicker,259414,0.093984,0.0,281972
bookTicker,259696,0.065361,0.0,281972
bookTicker,259978,0.065327,0.0,281972
bookTicker,260260,0.09209,0.0,281972
bookTicker,260542,0.08445,0.0,281972
bookTicker,260824,0.095598,0.0,281972
bookTicker,261106,0.083157,0.0,281972
bookTicker,261388,0.083451,0.0,281972
bookTicker,261670,0.120628,0.0,281972
bookTicker,261951,0.145251,0.0,281972
bookTicker,262233,0.082811,0.0,281972
bookTicker,262515,0.091986,0.0,281972
bookTicker,262797,0.094581,0.0,281972
bookTicker,263079,0.084293,0.0,281972
bookTicker,263361,0.09484,0.0,281972
bookTicker,263643,0.084898,0.0,281972
bookTicker,263925,0.098336,0.0,281972
bookTicker,264207,0.097388,0.0,281972
bookTicker,264489,0.078747,0.0,281972
bookTicker,264771,0.100941,0.0,281972
bookTicker,265053,0.113161,1.000,281972
bookTicker,265335,0.380233,1.000,281972
bookTicker,265617,0.067222,0.0,281972
bookTicker,265899,0.089481,0.0,281972
bookTicker,266181,0.220704,0.0,281972
bookTicker,266463,172.662456,147.000,281972
bookTicker,266745,0.100874,0.0,281972
bookTicker,267027,0.092562,0.0,281972
bookTicker,267309,0.141864,0.0,281972
bookTicker,267591,0.094898,0.0,281972
bookTicker,267873,0.079325,0.0,281972
bookTicker,268155,2.443501,2.000,281972
bookTicker,268437,5.495425,6.000,281972
bookTicker,268719,0.175366,1.000,281972
bookTicker,269001,0.660266,36.000,281972
bookTicker,269283,0.065603,0.0,281972
bookTicker,269565,0.234,3.000,281972
bookTicker,269847,3.403791,4.000,281972
bookTicker,270129,0.09529,0.0,281972
bookTicker,270411,94.360757,7.000,281972
bookTicker,270693,0.09257,0.0,281972
bookTicker,270975,6.865101,1.000,281972
bookTicker,271257,0.09463,1.000,281972
bookTicker,271539,0.202468,0.0,281972
bookTicker,271821,0.254833,2.000,281972
bookTicker,272102,0.102236,1.000,281972
bookTicker,272384,0.090705,0.0,281972
bookTicker,272666,0.066474,0.0,281972
bookTicker,272948,0.161014,1.000,281972
bookTicker,273230,0.370332,1.000,281972
bookTicker,273512,214.361154,134.000,281972
bookTicker,273794,0.101021,0.0,281972
bookTicker,274076,0.09921,2.000,281972
bookTicker,274358,19.755111,20.00,281972
bookTicker,274640,0.122538,0.0,281972
bookTicker,274922,78.990111,79.000,281972
bookTicker,275204,0.148584,3.000,281972
bookTicker,275486,0.173412,0.0,281972
bookTicker,275768,0.196949,1.000,281972
bookTicker,276050,20.056823,20.00,281972
bookTicker,276332,0.389185,1.000,281972
bookTicker,276614,0.091954,0.0,281972
bookTicker,276896,0.093307,0.0,281972
bookTicker,277178,25.633608,2.000,281972
bookTicker,277460,0.244482,49.000,281972
bookTicker,277742,0.092815,1.000,281972
bookTicker,278024,0.112597,1.000,281972
bookTicker,278306,0.097336,0.0,281972
bookTicker,278588,0.161073,0.0,281972
bookTicker,278870,0.084721,0.0,281972
bookTicker,279152,0.112513,0.0,281972
bookTicker,279434,0.110028,0.0,281972
bookTicker,279716,13.574339,13.000,281972
bookTicker,279998,10.791105,10.00,281972
bookTicker,280280,0.184654,0.0,281972
bookTicker,280562,0.158376,0.0,281972
bookTicker,280844,0.082721,0.0,281972
bookTicker,281126,0.09649,1.000,281972
bookTicker,281408,0.096769,0.0,281972
bookTicker,281690,0.091406,3.000,281972
aggTrade,0,220.684819,246.000,9062
aggTrade,9,379.647322,371.000,9062
aggTrade,18,372.035815,313.000,9062
aggTrade,27,116.686753,151.000,9062
aggTrade,36,0.136526,0.0,9062
aggTrade,45,0.111932,0.0,9062
aggTrade,54,0.119882,0.0,9062
aggTrade,63,62.437306,61.000,9062
aggTrade,72,0.16284,0.0,9062
aggTrade,81,0.11784,3.000,9062
aggTrade,90,0.112506,0.0,9062
aggTrade,99,596.6934,573.000,9062
aggTrade,108,0.12003,0.0,9062
aggTrade,117,206.846653,151.000,9062
aggTrade,126,0.147694,7.000,9062
aggTrade,135,0.116516,0.0,9062
aggTrade,144,0.098637,13.000,9062
aggTrade,154,1917.437193,1867.000,9062
aggTrade,163,0.18323,91.000,9062
aggTrade,172,0.127587,36.000,9062
aggTrade,181,1302.711871,1284.000,9062
aggTrade,190,0.112028,0.0,9062
aggTrade,199,46.965747,9.000,9062
aggTrade,208,0.080057,8.000,9062
aggTrade,217,29.485071,29.000,9062
aggTrade,226,219.220472,191.000,9062
aggTrade,235,214.256415,214.000,9062
aggTrade,244,749.420102,778.000,9062
aggTrade,253,627.240314,629.000,9062
aggTrade,262,943.419999,911.000,9062
aggTrade,271,846.208109,857.000,9062
aggTrade,280,0.105135,0.0,9062
aggTrade,289,0.103374,1.000,9062
aggTrade,299,129.472993,152.000,9062
aggTrade,308,132.473566,131.000,9062
aggTrade,317,0.106366,0.0,9062
aggTrade,326,2658.019222,2659.000,9062
aggTrade,335,0.103144,0.0,9062
aggTrade,344,0.097805,0.0,9062
aggTrade,353,0.117958,94.000,9062
aggTrade,362,0.111854,0.0,9062
aggTrade,371,0.09905,1.000,9062
aggTrade,380,1197.417495,1177.000,9062
aggTrade,389,0.114711,0.0,9062
aggTrade,398,0.102123,0.0,9062
aggTrade,407,0.110717,0.0,9062
aggTrade,416,0.097346,0.0,9062
aggTrade,425,0.119062,0.0,9062
aggTrade,434,120.871132,111.000,9062
aggTrade,444,150.213876,151.000,9062
aggTrade,453,278.686022,290.00,9062
aggTrade,462,32.108788,20.00,9062
aggTrade,471,0.09805,0.0,9062
aggTrade,480,0.105976,0.0,9062
aggTrade,489,0.130208,0.0,9062
aggTrade,498,0.127184,0.0,9062
aggTrade,507,126.618806,151.000,9062
aggTrade,516,0.104802,0.0,9062
aggTrade,525,105.006054,151.000,9062
aggTrade,534,0.111989,3.000,9062
aggTrade,543,0.124346,0.0,9062
aggTrade,552,436.774848,438.000,9062
aggTrade,561,378.410656,378.000,9062
aggTrade,570,346.699842,385.000,9062
aggTrade,579,604.599358,565.000,9062
aggTrade,589,513.321493,514.000,9062
aggTrade,598,411.746595,413.000,9062
aggTrade,607,41.904186,0.0,9062
aggTrade,616,0.124217,0.0,9062
aggTrade,625,0.107871,0.0,9062
aggTrade,634,0.073993,8.000,9062
aggTrade,643,0.104004,0.0,9062
aggTrade,652,383.800931,283.000,9062
aggTrade,661,0.10441,0.0,9062
aggTrade,670,0.127732,0.0,9062
aggTrade,679,833.763033,872.000,9062
aggTrade,688,135.986894,151.000,9062
aggTrade,697,352.573414,367.000,9062
aggTrade,706,1065.239237,1088.000,9062
aggTrade,715,191.989047,193.000,9062
aggTrade,724,427.921216,428.000,9062
aggTrade,734,1155.259554,1193.000,9062
aggTrade,743,266.793459,243.000,9062
aggTrade,752,243.282916,202.000,9062
aggTrade,761,451.393254,367.000,9062
aggTrade,770,16.481069,31.000,9062
aggTrade,779,0.114059,0.0,9062
aggTrade,788,0.103375,10.00,9062
aggTrade,797,383.797485,384.000,9062
aggTrade,806,0.1901,0.0,9062
aggTrade,815,0.103562,0.0,9062
aggTrade,824,0.138969,0.0,9062
aggTrade,833,544.535741,520.00,9062
aggTrade,842,436.159736,381.000,9062
aggTrade,851,171.898595,172.000,9062
aggTrade,860,296.934103,297.000,9062
aggTrade,869,853.969951,838.000,9062
aggTrade,879,1833.406587,1833.000,9062
aggTrade,888,107.474607,152.000,9062
aggTrade,897,0.111746,0.0,9062
aggTrade,906,0.111712,0.0,9062
aggTrade,915,132.581224,287.000,9062
aggTrade,924,0.111484,0.0,9062
aggTrade,933,153.176398,169.000,9062
aggTrade,942,0.119754,0.0,9062
aggTrade,951,135.902717,33.000,9062
aggTrade,960,0.102214,0.0,9062
aggTrade,969,0.110717,1.000,9062
aggTrade,978,0.103645,3.000,9062
aggTrade,987,159.312816,151.000,9062
aggTrade,996,0.116375,0.0,9062
aggTrade,1005,0.107193,3.000,9062
aggTrade,1014,150.952246,151.000,9062
aggTrade,1024,693.664425,580.00,9062
aggTrade,1033,682.651381,715.000,9062
aggTrade,1042,766.028494,766.000,9062
aggTrade,1051,243.597721,236.000,9062
aggTrade,1060,230.054197,151.000,9062
aggTrade,1069,0.117447,0.0,9062
aggTrade,1078,1135.50245,1136.000,9062
aggTrade,1087,204.8324,151.000,9062
aggTrade,1096,378.659803,286.000,9062
aggTrade,1105,220.42267,210.00,9062
aggTrade,1114,260.681244,181.000,9062
aggTrade,1123,205.2795,184.000,9062
aggTrade,1132,0.099776,0.0,9062
aggTrade,1141,0.103551,0.0,9062
aggTrade,1150,150.410128,151.000,9062
aggTrade,1159,535.307094,601.000,9062
aggTrade,1168,0.097876,0.0,9062
aggTrade,1178,0.095264,0.0,9062
