market,mode,variant_id,period,reason_code,count
FUTURES,SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,VOLUME_REJECTED,0
FUTURES,SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,VOLATILITY_REJECTED,0
FUTURES,SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,ENTER_LONG_APPROVED,0
FUTURES,SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,ENTER_SHORT_APPROVED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,TREND_NOT_ESTABLISHED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,TREND_PERSISTENCE_TOO_SHORT,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,NO_PULLBACK,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,PULLBACK_TOO_SHALLOW,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,PULLBACK_TOO_DEEP,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,PULLBACK_TOO_OLD,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,PRICE_CROSSED_LONG_EMA,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,RESUMPTION_NOT_CONFIRMED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,PRICE_OVEREXTENDED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,VOLUME_REJECTED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,VOLATILITY_REJECTED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,ENTER_LONG_APPROVED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,ENTER_SHORT_APPROVED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,LONG_APPROVED,17
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,POSITION_MANAGED_BY_ENGINE,1453
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,SHORT_APPROVED,42
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,TREND_NOT_CONFIRMED,5600
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,VOLATILITY_TOO_HIGH,6
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,DEVELOPMENT,VOLUME_TOO_LOW,10302
FUTURES,LONG_SHORT,PULLBACK_BASE,DEVELOPMENT,TREND_NOT_ESTABLISHED,1443
FUTURES,LONG_SHORT,PULLBACK_BASE,DEVELOPMENT,TREND_PERSISTENCE_TOO_SHORT,7244
FUTURES,LONG_SHORT,PULLBACK_BASE,DEVELOPMENT,NO_PULLBACK,398
FUTURES,LONG_SHORT,PULLBACK_BASE,DEVELOPMENT,PULLBACK_TOO_SHALLOW,1
FUTURES,LONG_SHORT,PULLBACK_BASE,DEVELOPMENT,PULLBACK_TOO_DEEP,0
FUTURES,LONG_SHORT,PULLBACK_BASE,DEVELOPMENT,PULLBACK_TOO_OLD,2
FUTURES,LONG_SHORT,PULLBACK_BASE,DEVELOPMENT,PRICE_CROSSED_LONG_EMA,8293
FUTURES,LONG_SHORT,PULLBACK_BASE,DEVELOPMENT,RESUMPTION_NOT_CONFIRMED,38
FUTURES,LONG_SHORT,PULLBACK_BASE,DEVELOPMENT,PRICE_OVEREXTENDED,1
FUTURES,LONG_SHORT,PULLBACK_BASE,DEVELOPMENT,VOLUME_REJECTED,0
FUTURES,LONG_SHORT,PULLBACK_BASE,DEVELOPMENT,VOLATILITY_REJECTED,0
FUTURES,LONG_SHORT,PULLBACK_BASE,DEVELOPMENT,ENTER_LONG_APPROVED,0
FUTURES,LONG_SHORT,PULLBACK_BASE,DEVELOPMENT,ENTER_SHORT_APPROVED,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6,DEVELOPMENT,TREND_NOT_ESTABLISHED,1443
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6,DEVELOPMENT,TREND_PERSISTENCE_TOO_SHORT,7481
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6,DEVELOPMENT,NO_PULLBACK,181
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6,DEVELOPMENT,PULLBACK_TOO_SHALLOW,1
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6,DEVELOPMENT,PULLBACK_TOO_DEEP,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6,DEVELOPMENT,PULLBACK_TOO_OLD,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6,DEVELOPMENT,PRICE_CROSSED_LONG_EMA,8304
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6,DEVELOPMENT,RESUMPTION_NOT_CONFIRMED,10
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6,DEVELOPMENT,PRICE_OVEREXTENDED,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6,DEVELOPMENT,VOLUME_REJECTED,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6,DEVELOPMENT,VOLATILITY_REJECTED,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6,DEVELOPMENT,ENTER_LONG_APPROVED,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6,DEVELOPMENT,ENTER_SHORT_APPROVED,0
FUTURES,LONG_SHORT,PULLBACK_TIME_EXIT_24,DEVELOPMENT,TREND_NOT_ESTABLISHED,1443
FUTURES,LONG_SHORT,PULLBACK_TIME_EXIT_24,DEVELOPMENT,TREND_PERSISTENCE_TOO_SHORT,7244
FUTURES,LONG_SHORT,PULLBACK_TIME_EXIT_24,DEVELOPMENT,NO_PULLBACK,398
FUTURES,LONG_SHORT,PULLBACK_TIME_EXIT_24,DEVELOPMENT,PULLBACK_TOO_SHALLOW,1
FUTURES,LONG_SHORT,PULLBACK_TIME_EXIT_24,DEVELOPMENT,PULLBACK_TOO_DEEP,0
FUTURES,LONG_SHORT,PULLBACK_TIME_EXIT_24,DEVELOPMENT,PULLBACK_TOO_OLD,2
FUTURES,LONG_SHORT,PULLBACK_TIME_EXIT_24,DEVELOPMENT,PRICE_CROSSED_LONG_EMA,8293
FUTURES,LONG_SHORT,PULLBACK_TIME_EXIT_24,DEVELOPMENT,RESUMPTION_NOT_CONFIRMED,38
FUTURES,LONG_SHORT,PULLBACK_TIME_EXIT_24,DEVELOPMENT,PRICE_OVEREXTENDED,1
FUTURES,LONG_SHORT,PULLBACK_TIME_EXIT_24,DEVELOPMENT,VOLUME_REJECTED,0
FUTURES,LONG_SHORT,PULLBACK_TIME_EXIT_24,DEVELOPMENT,VOLATILITY_REJECTED,0
FUTURES,LONG_SHORT,PULLBACK_TIME_EXIT_24,DEVELOPMENT,ENTER_LONG_APPROVED,0
FUTURES,LONG_SHORT,PULLBACK_TIME_EXIT_24,DEVELOPMENT,ENTER_SHORT_APPROVED,0
FUTURES,LONG_SHORT,PULLBACK_REGIME_LOSS_EXIT,DEVELOPMENT,TREND_NOT_ESTABLISHED,1443
FUTURES,LONG_SHORT,PULLBACK_REGIME_LOSS_EXIT,DEVELOPMENT,TREND_PERSISTENCE_TOO_SHORT,7244
FUTURES,LONG_SHORT,PULLBACK_REGIME_LOSS_EXIT,DEVELOPMENT,NO_PULLBACK,398
FUTURES,LONG_SHORT,PULLBACK_REGIME_LOSS_EXIT,DEVELOPMENT,PULLBACK_TOO_SHALLOW,1
FUTURES,LONG_SHORT,PULLBACK_REGIME_LOSS_EXIT,DEVELOPMENT,PULLBACK_TOO_DEEP,0
FUTURES,LONG_SHORT,PULLBACK_REGIME_LOSS_EXIT,DEVELOPMENT,PULLBACK_TOO_OLD,2
FUTURES,LONG_SHORT,PULLBACK_REGIME_LOSS_EXIT,DEVELOPMENT,PRICE_CROSSED_LONG_EMA,8293
FUTURES,LONG_SHORT,PULLBACK_REGIME_LOSS_EXIT,DEVELOPMENT,RESUMPTION_NOT_CONFIRMED,38
FUTURES,LONG_SHORT,PULLBACK_REGIME_LOSS_EXIT,DEVELOPMENT,PRICE_OVEREXTENDED,1
FUTURES,LONG_SHORT,PULLBACK_REGIME_LOSS_EXIT,DEVELOPMENT,VOLUME_REJECTED,0
FUTURES,LONG_SHORT,PULLBACK_REGIME_LOSS_EXIT,DEVELOPMENT,VOLATILITY_REJECTED,0
FUTURES,LONG_SHORT,PULLBACK_REGIME_LOSS_EXIT,DEVELOPMENT,ENTER_LONG_APPROVED,0
FUTURES,LONG_SHORT,PULLBACK_REGIME_LOSS_EXIT,DEVELOPMENT,ENTER_SHORT_APPROVED,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,TREND_NOT_ESTABLISHED,1443
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,TREND_PERSISTENCE_TOO_SHORT,7481
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,NO_PULLBACK,181
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,PULLBACK_TOO_SHALLOW,1
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,PULLBACK_TOO_DEEP,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,PULLBACK_TOO_OLD,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,PRICE_CROSSED_LONG_EMA,8304
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,RESUMPTION_NOT_CONFIRMED,10
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,PRICE_OVEREXTENDED,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,VOLUME_REJECTED,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,VOLATILITY_REJECTED,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,ENTER_LONG_APPROVED,0
FUTURES,LONG_SHORT,PULLBACK_PERSISTENCE_6_REGIME_LOSS_EXIT,DEVELOPMENT,ENTER_SHORT_APPROVED,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,TREND_NOT_ESTABLISHED,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,TREND_PERSISTENCE_TOO_SHORT,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,NO_PULLBACK,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,PULLBACK_TOO_SHALLOW,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,PULLBACK_TOO_DEEP,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,PULLBACK_TOO_OLD,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,PRICE_CROSSED_LONG_EMA,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,RESUMPTION_NOT_CONFIRMED,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,PRICE_OVEREXTENDED,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,VOLUME_REJECTED,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,VOLATILITY_REJECTED,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,ENTER_LONG_APPROVED,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,ENTER_SHORT_APPROVED,0
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,BUY_APPROVED,4
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,POSITION_ALREADY_OPEN,157
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,REGIME_NOT_UP,8609
SPOT,LONG,ORIGINAL_BASELINE,VALIDATION,VOLUME_TOO_LOW,13
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,TREND_NOT_ESTABLISHED,0
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,TREND_PERSISTENCE_TOO_SHORT,0
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,NO_PULLBACK,0
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,PULLBACK_TOO_SHALLOW,0
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,PULLBACK_TOO_DEEP,0
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,PULLBACK_TOO_OLD,0
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,PRICE_CROSSED_LONG_EMA,0
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,RESUMPTION_NOT_CONFIRMED,0
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,PRICE_OVEREXTENDED,0
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,VOLUME_REJECTED,0
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,VOLATILITY_REJECTED,0
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,ENTER_LONG_APPROVED,0
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,ENTER_SHORT_APPROVED,0
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,LONG_APPROVED,4
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,POSITION_MANAGED_BY_ENGINE,162
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,TREND_NOT_CONFIRMED,3101
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,VOLATILITY_TOO_HIGH,3
FUTURES,LONG,ORIGINAL_BASELINE,VALIDATION,VOLUME_TOO_LOW,5514
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,TREND_NOT_ESTABLISHED,0
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,TREND_PERSISTENCE_TOO_SHORT,0
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,NO_PULLBACK,0
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,PULLBACK_TOO_SHALLOW,0
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,PULLBACK_TOO_DEEP,0
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,PULLBACK_TOO_OLD,0
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,PRICE_CROSSED_LONG_EMA,0
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,RESUMPTION_NOT_CONFIRMED,0
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,PRICE_OVEREXTENDED,0
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,VOLUME_REJECTED,0
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,VOLATILITY_REJECTED,0
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,ENTER_LONG_APPROVED,0
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,ENTER_SHORT_APPROVED,0
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,POSITION_MANAGED_BY_ENGINE,280
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,SHORT_APPROVED,19
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,TREND_NOT_CONFIRMED,3049
FUTURES,SHORT,ORIGINAL_BASELINE,VALIDATION,VOLUME_TOO_LOW,5436
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,TREND_NOT_ESTABLISHED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,TREND_PERSISTENCE_TOO_SHORT,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,NO_PULLBACK,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,PULLBACK_TOO_SHALLOW,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,PULLBACK_TOO_DEEP,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,PULLBACK_TOO_OLD,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,PRICE_CROSSED_LONG_EMA,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,RESUMPTION_NOT_CONFIRMED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,PRICE_OVEREXTENDED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,VOLUME_REJECTED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,VOLATILITY_REJECTED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,ENTER_LONG_APPROVED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,ENTER_SHORT_APPROVED,0
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,LONG_APPROVED,4
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,POSITION_MANAGED_BY_ENGINE,442
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,SHORT_APPROVED,19
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,TREND_NOT_CONFIRMED,2990
FUTURES,LONG_SHORT,ORIGINAL_BASELINE,VALIDATION,VOLUME_TOO_LOW,5329
