configuration,period,scenario,fold,leverage,trades,long_trades,short_trades,net_return_percent,gross_return_percent,maximum_drawdown_percent,win_rate_percent,profit_factor,expectancy,trading_fees,funding_paid,funding_received,net_funding,liquidation_fees,liquidation_count,exposure_long_percent,exposure_short_percent,average_margin_utilization_percent,average_effective_leverage,minimum_margin_ratio,best_trade_concentration_percent,bankrupt,depleted,warnings,train_start,train_end,validation_start,validation_end,dataset_hash,fold_count,positive_fold_percent,mean_return_percent,median_return_percent,funding_unchanged_by_cost_scenario
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,LOW_COST,1,1,10,0,10,5.419559601369323216386006700,5.524808988597442464285714275,2.170343328271549597383511285,60.0,2.982944097256607603129092750,54.19559601369323216386006684,11.05695571171270511589285714,0.145261629393619650000000,0.677278618294399975922098,0.532016988900780325922098,0,0,0,3.101851851851851851851851852,0.6681957952123299368274457287,0.006709990856445758861298828375,18534.81764050108575625168411,25.15305520677121897978845861,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,LOW_COST,2,1,13,8,5,6.002495042022157169919868700,6.191644946620850749999999994,1.105863121059982474901191607,53.84615384615384615384615385,3.428366075352687135603008033,46.17303878478582438399898998,16.08374582642306458946428572,3.016977083691828106330152,0.185732450245534687781308,-2.831244633446293418548844,0,0,3.611111111111111111111111111,2.222222222222222222222222222,1.409276494724902588233505512,0.01413732677176059608884986754,17644.42413473118916464293471,23.07028383155306720051668092,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,LOW_COST,3,1,10,10,0,0.171950786268814579088286900,0.3295403061172592642857142891,1.353878621112897837622815193,60.0,1.075879040784539774852559707,1.71950786268814579088286901,12.52526635103568443160714286,3.233685633808784088135596,0,-3.233685633808784088135596,0,0,4.537037037037037037037037037,0,1.134681949675901622988569037,0.01133351878073443085071431448,2.00E+4,51.28852575483910317439971378,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,LOW_COST,4,1,9,1,8,0.542077915374610229811760800,0.6476712471431842642857142881,2.734189990780911956886659502,33.33333333333333333333333333,1.163444588598052404498592078,6.023087948606780331241786858,10.89101226616254509339285714,0.658536092293644034000000,0.990215181598785679997510,0.331679089305141645997510,0,0,0.5092592592592592592592592593,3.055555555555555555555555556,0.8424322770850594087195925606,0.008419586996351482337472216218,18524.38698850772131990797370,44.88603797101742742131245022,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,LOW_COST,CONSOLIDATED,,42,,,,,,,,,50.55698015533399923035714286,,,-5.201234189049155534764832,,,,,,,,,,,,,,,,,4,100,3.034020836258726298801480775,2.980818758371966723098883750,True
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,BASE_COST,1,1,10,0,10,5.138023082798711984344346500,5.352845366575744299999999989,2.274647219285428805403678431,60.0,2.822321127672895111583485137,51.38023082798711984344346459,22.01421941758011827500000000,0.144039186107888190000000,0.676030225984774899434647,0.531991039876886709434647,0,0,0,3.101851851851851851851851852,0.6655108887687390869055171829,0.006685384649660425912507805199,18521.32573215899064294733950,25.45839817043323171928773645,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,BASE_COST,2,1,13,8,5,5.592767585615202905385506700,5.941341204235682599999999994,1.118633498068408843164205482,53.84615384615384615384615385,3.127136986029245555673231405,43.02128912011694542604235923,32.03678847108744340142857143,3.005709340779301190959268,0.185135949818775130938510,-2.820573390960526060020758,0,0,3.611111111111111111111111111,2.222222222222222222222222222,1.406398438289032328223790048,0.01410725568207010968730724304,17631.24397322750695966356690,23.24614143963485050137140773,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,BASE_COST,3,1,10,10,0,-0.1282498408869107791016363400,0.1541096865062988714285714325,1.456679436586503035651246708,60.0,0.9461482200471696094800632116,-1.282498408869107791016363728,25.00795536740631628357142857,3.227997371914648769449352,0,-3.227997371914648769449352,0,0,4.537037037037037037037037037,0,1.134852042856257011433147681,0.01133125324664096995753971512,2.00E+4,54.04891466199435759719278504,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,BASE_COST,4,1,9,1,8,0.297871459336482594224201400,0.5114876506608162857142857170,2.862806098148739806304994543,33.33333333333333333333333333,1.085666073233883014113500811,3.309682881516473269157792666,21.68983888238990903571428571,0.656369592941852934000000,0.984589342898392820705848,0.328219749956539886705848,0,0,0.5092592592592592592592592593,3.055555555555555555555555556,0.8391425474847796644992358829,0.008388691166085537421358120597,18510.89873217202612412748274,45.12971146316686044324837543,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,BASE_COST,CONSOLIDATED,,42,,,,,,,,,100.7488021384637869957142857,,,-5.188359973041748233329615,,,,,,,,,,,,,,,,,4,75.00,2.725103071715871676213104565,2.717947271067597289284273950,True
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,HIGH_COST,1,1,10,0,10,4.58033053755808144036210900,5.011074225341982971428571419,2.482601692213788606227729820,60.0,2.532266064561140273001272865,45.80330537558081440362108981,43.60613575414307202285714286,0.141643430692441710000000,0.673410406445360626210899,0.531766975752918916210899,0,0,0,3.101851851851851851851851852,0.6594754117463979693274684315,0.006629681874833385826963699907,18494.34191547480041633865028,26.11829057762673021397349786,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,HIGH_COST,2,1,13,8,5,4.78363477784687062969027700,5.447243304022805085714285707,1.348500465666117971712833161,53.84615384615384615384615385,2.626738906699520409432008094,36.79719059882208176684828479,63.56122046798564437142857144,2.983590869937899020842420,0.183958720330097789870123,-2.799632149607801230972297,0,0,3.611111111111111111111111111,2.222222222222222222222222222,1.400785052718951120177100542,0.01404852002520578281176675576,17604.88365022014254970483129,23.63927198992817498855333753,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,HIGH_COST,3,1,10,10,0,-0.7255977389949705276679606800,-0.1949686217446547428571428531,1.661843143800076720015758792,50.0,0.7273420091052515499372570440,-7.255977389949705276679606304,49.84624562324174676571428572,3.216666101789831715367492,0,-3.216666101789831715367492,0,0,4.537037037037037037037037037,0,1.135192184090295017563063146,0.01132672647845813426510922617,2.00E+4,59.56926086756431030850773225,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,HIGH_COST,4,1,9,1,8,-0.18379314898137313857733700,0.2431101273279816000000000020,3.115319797170065888524088809,33.33333333333333333333333333,0.9515372013111176687740100555,-2.042146099793034873081521759,43.01134374983208216000000000,0.652111520625277778000000,0.973127639521886080266304,0.321016118896608302266304,0,0,0.5092592592592592592592592593,3.055555555555555555555555556,0.8325118071202015545830937375,0.008326315949293074831569110241,18483.92221950063573256650081,45.63657827453234256476582899,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,HIGH_COST,CONSOLIDATED,,42,,,,,,,,,200.0249455952025453200000000,,,-5.163515156748105727862586,,,,,,,,,,,,,,,,,4,50.0,2.113643606857152100951772080,2.19826869428835415089238600,True
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,STRESS_COST,1,1,10,0,10,3.486164667862034949884157900,4.336148866529598114285714274,2.887041506354490565655413680,50.0,2.039026362579475315423782058,34.86164667862034949884157863,85.52981996367201093714285714,0.137040356357913660000000,0.668440453273608156987216,0.531400096915694496987216,0,0,0,3.101851851851851851851851852,0.6475386520525386469335384940,0.006519364195979549792229181574,18440.37428210641996312127184,27.51408497180740628868141377,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,STRESS_COST,2,1,13,8,5,3.204738640471124575510821400,4.483852152835347828571428565,1.805380003666472736831566168,53.84615384615384615384615385,1.902718991213538201024009781,24.65183569593172750392939505,125.1520824138198780228571428,2.940933077140532360084008,0.181664254538085076880430,-2.759268822602447283203578,0,0,3.611111111111111111111111111,2.222222222222222222222222222,1.390098464940896870606961996,0.01393637351929908817834680395,17552.16300420541372978736007,24.62561985813079377579218745,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,STRESS_COST,3,1,10,10,0,-1.908187380137603491852442350,-0.8860561097818706285714285673,2.339988308783551640065302025,40.0,0.4179221122024840548723475980,-19.0818738013760349185244235,99.01894390951217771428571428,3.194183126061108613815664,0,-3.194183126061108613815664,0,0,4.537037037037037037037037037,0,1.135872243842651040097035598,0.01131768968214294933726211382,2.00E+4,74.77837209582760163581780372,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,STRESS_COST,4,1,9,1,8,-1.125159335738684970776200230,-0.2820706395261451428571428547,3.606025691227801615720008898,33.33333333333333333333333333,0.7445738222396832676459229236,-12.50177039709649967529111378,84.61627806349606982857142856,0.643872658366083354000000,0.951281100608170390665690,0.307408442242087036665690,0,0,0.5092592592592592592592592593,3.055555555555555555555555556,0.8198594487370167162986322671,0.008207431187680970212222721875,18429.96919415785494944453696,46.74244603506926547777521862,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,VALIDATION,STRESS_COST,CONSOLIDATED,,42,,,,,,,,,394.3171243505001365028571428,,,-5.114643409505774363366336,,,,,,,,,,,,,,,,,4,50.0,0.914389148114217765691584180,1.039789652366219802367310585,True
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,LOW_COST,1,1,10,0,10,2.449107369856306547502866400,2.550713402800833728571428560,4.615455738149978419361603212,40.0,1.486316748605589284061710340,24.49107369856306547502866418,11.07097299247046944928571429,0.142327938733613400000000,1.052697636751364742429500,0.910369698017751342429500,0,0,0,4.675925925925925925925925926,1.026555212141785685340460911,0.01033471801443147564288242305,18040.49728340945926035067040,27.32784013589645217251316673,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,LOW_COST,2,1,11,7,4,4.667317333524261179442274200,4.838334659627805007142857134,2.204457900579533662224891921,63.63636363636363636363636364,2.778783962952533771658111214,42.43015757749328344947522001,13.40680095282878497303571429,3.911022448323775481158204,0.216090790798177684135625,-3.694931657525597797022579,0,0,5.324074074074074074074074074,2.824074074074074074074074074,1.973870758184498738563466792,0.01975072282091182642403070599,17644.42413473118916464293471,26.81383121230072245829231003,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,LOW_COST,3,1,6,6,0,0.622909838709363453265840300,0.7333437688877891214285714289,1.114297169336502619972940753,50.0,1.600720391613579789769222530,10.38183064515605755443067143,7.538991871474579505535714285,3.504401146367987310737400,0,-3.504401146367987310737400,0,0,4.953703703703703703703703704,0,1.237476019174205044175420169,0.01241746453983454609041445267,2.00E+4,75.46772436328759460562396144,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,LOW_COST,4,1,9,1,8,0.672187935598347534346177500,0.7784059807976872928571428570,2.749652906818003026104112235,33.33333333333333333333333333,1.185440944687961717274565178,7.468754839981639270513083459,10.89818442821692409732142857,0.909391419573277990017742,1.185771327856226236242636,0.276379908282948246224894,0,0,0.7870370370370370370370370370,4.675925925925925925925925926,1.272606019315825877713083444,0.01271288027573467960869642945,18524.38698850772131990797370,40.30724715372397116243216910,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,LOW_COST,CONSOLIDATED,,36,,,,,,,,,42.91495024499075802517857143,,,-6.012583197592885519105585,,,,,,,,,,,,,,,,,4,100,2.102880619422069678639289600,1.560647652727327040924521950,True
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,BASE_COST,1,1,10,0,10,2.188418354555702119810774900,2.399754529468923085714285705,4.715970149665467972329306837,40.0,1.423577280941969696047195932,21.88418354555702119810774988,22.04235920084552627571428572,0.141142231095792760000000,1.049883940619222445363214,0.908741709523429685363214,0,0,0,4.675925925925925925925925926,1.022583979494509113096606360,0.01029828937076116716319417879,18027.17844776779136584647119,27.47542600069550048647871698,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,BASE_COST,2,1,11,7,4,4.322380271344605489542491900,4.626210772960848842857142848,2.286895076698260458866460298,63.63636363636363636363636364,2.585855818819229705111522941,39.29436610313277717765901687,26.70038484384921542214285714,3.896712674405303823418318,0.214047356630183914096076,-3.682665317775119909322242,0,0,5.324074074074074074074074074,2.824074074074074074074074074,1.968885383050279560371529700,0.01969904557694560860180574696,17631.24397322750695966356690,27.11849082459042984271161388,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,BASE_COST,3,1,6,6,0,0.441523574114593857490136100,0.6271424920163323571428571432,1.187451510480666540974387855,50.0,1.392242642304423279452563368,7.358726235243230958168935913,15.06135153677976181785714286,3.500540253394088147414956,0,-3.500540253394088147414956,0,0,4.953703703703703703703703704,0,1.237661802758761695098043151,0.01241498515036707278176394231,2.00E+4,77.89552866420263587639030428,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,BASE_COST,4,1,9,1,8,0.42225387486589062268807700,0.6365706634961936571428571433,2.880886472644615511472404264,33.33333333333333333333333333,1.111460297301150738990501990,4.691709720732118029867520478,21.70361049130930866000000000,0.906562071019068919841132,1.178493699298074134363102,0.271931628279005214521970,0,0,0.7870370370370370370370370370,4.675925925925925925925925926,1.266424149642212702051672744,0.01265411422796821500383459980,18510.89873217202612412748274,40.46051962572882195286128338,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,BASE_COST,CONSOLIDATED,,36,,,,,,,,,85.50770607278381217571428572,,,-6.002532233366773156852014,,,,,,,,,,,,,,,,,4,100,1.843644018720198022382869975,1.314970964335147988650455500,True
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,HIGH_COST,1,1,10,0,10,1.678843772023394092561431600,2.106426819033164942857142846,4.909633644978496082824592381,40.0,1.309815382350333980777715046,16.7884377202339409256143155,43.66268632811240698571428571,0.138827798016754020000000,1.043209425152075976143156,0.904381627135321956143156,0,0,0,4.675925925925925925925925926,1.013169886117563929928281062,0.01021078146143983616756160470,18000.54077648445557683807279,27.78504668876177265407823520,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,HIGH_COST,2,1,11,7,4,3.641576782972997225449541100,4.207737489165437114285714277,2.458664458637134367489767652,63.63636363636363636363636364,2.243757970725422943046149821,33.10524348157270204954128335,52.95750341896166830000000000,3.868643348069842668467114,0.210076147787522084849803,-3.658567200282320583617311,0,0,5.324074074074074074074074074,2.824074074074074074074074074,1.959160956357048335936781862,0.01959811162754847831429459327,17604.88365022014254970483129,27.79467254994805256431802240,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,HIGH_COST,3,1,6,6,0,0.079947777384332242660781400,0.4154396322963911714285714289,1.334340488519501438292616655,50.0,1.061381234844278872787553053,1.332462956405537377679688963,30.05634632321446631714285714,3.492839167991426559636152,0,-3.492839167991426559636152,0,0,4.953703703703703703703703704,0,1.238033319669384951195797644,0.01241003106735617929194473537,2.00E+4,83.70277664901521535796467062,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,HIGH_COST,4,1,9,1,8,-0.0713127297174858123169169600,0.3564273968212513714285714283,3.139212313681969929589721401,33.33333333333333333333333333,0.9826503675828815736210336399,-0.7923636635276201368546327511,43.03663091940308070857142857,0.900993701141165322852324,1.163611966670527656874915,0.262618265529362334022591,0,0,0.7870370370370370370370370370,4.675925925925925925925925926,1.253918424301307464057261091,0.01253502659933072027364991818,18483.92221950063573256650081,40.77405186068764663247770288,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,HIGH_COST,CONSOLIDATED,,36,,,,,,,,,169.7131669896916223114285714,,,-5.984406475609062853087716,,,,,,,,,,,,,,,,,4,75.00,1.332263900665809437088709285,0.879395774703863167611106500,True
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,STRESS_COST,1,1,10,0,10,0.67659295773357067185325900,1.524069516557651199999999989,5.285369291334888259766590811,40.0,1.114524971131811730821626903,6.76592957733570671853259169,85.64381597133719536000000000,0.134377425929221060000000,1.030537514858363605325918,0.896160088929142545325918,0,0,0,4.675925925925925925925925926,0.9947823325989795242494264634,0.01003983406313387010597672363,17947.26543391778399882127597,28.51599277033210857294215926,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,STRESS_COST,2,1,11,7,4,2.314474130258313350953801100,3.392739192054262914285714278,2.800224115539847801695145287,63.63636363636363636363636364,1.695411368522026401822879888,21.04067391143921228139819126,104.2144869312467106628571428,3.814587171194615372699870,0.202567922846369702365689,-3.612019248348245670334181,0,0,5.324074074074074074074074074,2.824074074074074074074074074,1.940644068007613160424118976,0.01940540401457068750557215944,17552.16300420541372978736007,29.47923614137824668292067890,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,STRESS_COST,3,1,6,6,0,-0.6384457718389198921340145800,-0.00518424077923011428571428600,1.627138375869115161924913861,33.33333333333333333333333333,0.6229502336478614771791478204,-10.64076286398199820223357562,59.84863387451110309714285714,3.477519231457874687687168,0,-3.477519231457874687687168,0,0,4.953703703703703703703703704,0,1.238776110259867262155976817,0.01240014121508238473899568085,2.00E+4,97.70448388250076344211901509,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
