market,mode,variant_id,period,scenario,date,close,sma_200,previous_20_high,previous_20_low,exit_channel,macro_side,breakout_long,breakout_short,position_side,risk_mode,risk_percent,risk_budget,initial_stop,risk_per_unit,quantity,macro_exit_true,donchian_exit_true,reason_code
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-13T00:00:00+00:00,1606.68,1800.35115,1747.15,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-14T00:00:00+00:00,1625.65,1800.27695,1747.15,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-15T00:00:00+00:00,1640.67,1800.3173,1747.15,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-16T00:00:00+00:00,1633.68,1800.4621,1747.15,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-17T00:00:00+00:00,1621.62,1800.2479,1747.15,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-18T00:00:00+00:00,1635.63,1800.1896,1747.15,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-19T00:00:00+00:00,1642.49,1800.55775,1730.37,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-20T00:00:00+00:00,1621.60,1800.8355,1730.00,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-21T00:00:00+00:00,1583,1800.9302,1680.00,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-22T00:00:00+00:00,1592.28,1801.06575,1680.00,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-23T00:00:00+00:00,1592.97,1801.22415,1680.00,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-24T00:00:00+00:00,1579.99,1801.465,1680.00,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-25T00:00:00+00:00,1587.69,1802.22135,1680.00,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-26T00:00:00+00:00,1593.30,1803.0589,1680.00,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-27T00:00:00+00:00,1597.89,1803.6932,1668.64,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-28T00:00:00+00:00,1652.13,1804.05755,1668.64,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-29T00:00:00+00:00,1666.61,1804.0211,1668.64,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-09-30T00:00:00+00:00,1670.18,1803.87235,1687.65,1528.61,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-01T00:00:00+00:00,1733.39,1804.29025,1694.11,1528.61,,BELOW,True,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-02T00:00:00+00:00,1661.49,1804.2349,1780,1548.70,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-03T00:00:00+00:00,1656.18,1803.56975,1780,1562,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-04T00:00:00+00:00,1645.75,1803.0059,1780,1562,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-05T00:00:00+00:00,1611.23,1802.1621,1780,1562,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-06T00:00:00+00:00,1644.33,1801.7252,1780,1562,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-07T00:00:00+00:00,1633.18,1800.8904,1780,1562,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-08T00:00:00+00:00,1632.02,1800.38245,1780,1562,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-09T00:00:00+00:00,1579.40,1799.2131,1780,1562,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-10T00:00:00+00:00,1566.89,1798.3037,1780,1544.30,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-11T00:00:00+00:00,1566.07,1797.42895,1780,1544.30,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-12T00:00:00+00:00,1538.81,1796.25985,1780,1541.78,,BELOW,False,True,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,SHORT_NOT_ALLOWED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-13T00:00:00+00:00,1551.55,1795.44585,1780,1514.50,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-14T00:00:00+00:00,1554.15,1794.35615,1780,1514.50,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-15T00:00:00+00:00,1557.25,1793.18295,1780,1514.50,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-16T00:00:00+00:00,1598.61,1792.21215,1780,1514.50,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-17T00:00:00+00:00,1563.99,1790.92805,1780,1514.50,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-18T00:00:00+00:00,1562.65,1789.6422,1780,1514.50,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-19T00:00:00+00:00,1565.89,1788.50385,1780,1514.50,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-20T00:00:00+00:00,1603.14,1787.47115,1780,1514.50,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-21T00:00:00+00:00,1628.29,1786.26705,1780,1514.50,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-22T00:00:00+00:00,1662.83,1785.0438,1743.99,1514.50,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-23T00:00:00+00:00,1766.35,1784.5189,1669.94,1514.50,,BELOW,True,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-24T00:00:00+00:00,1784.31,1784.1261,1803,1514.50,,ABOVE,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,DONCHIAN_LONG_BREAKOUT_NOT_CONFIRMED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-25T00:00:00+00:00,1786.71,1783.81955,1854.87,1514.50,,ABOVE,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,DONCHIAN_LONG_BREAKOUT_NOT_CONFIRMED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-26T00:00:00+00:00,1803.30,1783.54685,1854.87,1514.50,,ABOVE,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,DONCHIAN_LONG_BREAKOUT_NOT_CONFIRMED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-27T00:00:00+00:00,1780.02,1782.90245,1872.64,1514.50,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-28T00:00:00+00:00,1776.76,1782.3418,1872.64,1514.50,,BELOW,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,MACRO_FILTER_LONG_REJECTED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-29T00:00:00+00:00,1795.49,1781.73495,1872.64,1514.50,,ABOVE,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,DONCHIAN_LONG_BREAKOUT_NOT_CONFIRMED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-30T00:00:00+00:00,1809.81,1780.725,1872.64,1514.50,,ABOVE,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,DONCHIAN_LONG_BREAKOUT_NOT_CONFIRMED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-10-31T00:00:00+00:00,1815.67,1779.3045,1872.64,1514.50,,ABOVE,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,DONCHIAN_LONG_BREAKOUT_NOT_CONFIRMED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-01T00:00:00+00:00,1848.20,1778.0895,1872.64,1514.50,,ABOVE,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,DONCHIAN_LONG_BREAKOUT_NOT_CONFIRMED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-02T00:00:00+00:00,1800.68,1776.50245,1872.64,1536.65,,ABOVE,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,DONCHIAN_LONG_BREAKOUT_NOT_CONFIRMED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-03T00:00:00+00:00,1832.49,1775.29245,1876.26,1539,,ABOVE,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,DONCHIAN_LONG_BREAKOUT_NOT_CONFIRMED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-04T00:00:00+00:00,1856.08,1774.0564,1876.26,1539,,ABOVE,False,False,FLAT,NORMAL,1,98.403048414547015748300726,,,,False,False,DONCHIAN_LONG_BREAKOUT_NOT_CONFIRMED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-05T00:00:00+00:00,1892.49,1773.8547,1876.26,1539,,ABOVE,True,False,FLAT,NORMAL,1,98.403048414547015748300726,1539,353.49,,False,False,ENTER_LONG_APPROVED
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-06T00:00:00+00:00,1901.71,1773.6527,1914.96,1539,1539,ABOVE,False,False,LONG,NORMAL,1,98.421270204443652707820726,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-07T00:00:00+00:00,1885.79,1773.84165,1916.80,1539,1539,ABOVE,False,False,LONG,NORMAL,1,98.375549285089129820460726,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-08T00:00:00+00:00,1888.42,1773.9168,1916.80,1539,1539,ABOVE,False,False,LONG,NORMAL,1,98.381276065144575486700726,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-09T00:00:00+00:00,2122.92,1775.2249,1916.80,1560.37,1560.37,ABOVE,True,False,LONG,NORMAL,1,99.026551333324226863980726,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-10T00:00:00+00:00,2079.10,1776.41445,2134.30,1591.25,1591.25,ABOVE,False,False,LONG,NORMAL,1,98.900250044125359455495742,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-11T00:00:00+00:00,2054.52,1777.36005,2139.60,1620,1620,ABOVE,False,False,LONG,NORMAL,1,98.82895864258998885237667,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-12T00:00:00+00:00,2046.08,1778.26535,2139.60,1656.25,1656.25,ABOVE,False,False,LONG,NORMAL,1,98.80266316032282834837667,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-13T00:00:00+00:00,2055.18,1779.0029,2139.60,1735.50,1735.50,ABOVE,False,False,LONG,NORMAL,1,98.82339948185528452715475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-14T00:00:00+00:00,1980.11,1779.4528,2139.60,1735.50,1735.50,ABOVE,False,False,LONG,NORMAL,1,98.61278585662204185539475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-15T00:00:00+00:00,2059.29,1780.2142,2139.60,1735.50,1735.50,ABOVE,False,False,LONG,NORMAL,1,98.83072040060477761459475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-16T00:00:00+00:00,1962.13,1780.6828,2139.60,1735.50,1735.50,ABOVE,False,False,LONG,NORMAL,1,98.55956637633021698475475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-17T00:00:00+00:00,1961.21,1781.339,2139.60,1762.49,1762.49,ABOVE,False,False,LONG,NORMAL,1,98.55539206395273323875475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-18T00:00:00+00:00,1963.19,1781.80895,2139.60,1762.49,1762.49,ABOVE,False,False,LONG,NORMAL,1,98.55926066299272848739475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-19T00:00:00+00:00,2012.46,1782.34755,2139.60,1775.36,1775.36,ABOVE,False,False,LONG,NORMAL,1,98.69427009835856000123475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-20T00:00:00+00:00,2022.41,1783.07895,2139.60,1775.36,1775.36,ABOVE,False,False,LONG,NORMAL,1,98.72018016789802772603475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-21T00:00:00+00:00,1933.44,1782.78335,2139.60,1775.36,1775.36,ABOVE,False,False,LONG,NORMAL,1,98.47176578281672972723475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-22T00:00:00+00:00,2063.91,1783.62645,2139.60,1775.36,1775.36,ABOVE,False,False,LONG,NORMAL,1,98.83195275717698978251475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-23T00:00:00+00:00,2062.68,1784.59235,2139.60,1775.36,1775.36,ABOVE,False,False,LONG,NORMAL,1,98.82682955937804065547475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-24T00:00:00+00:00,2081.16,1785.76545,2139.60,1823.32,1823.32,ABOVE,False,False,LONG,NORMAL,1,98.87634498330807001459475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-25T00:00:00+00:00,2082.87,1786.9508,2139.60,1846.21,1846.21,ABOVE,False,False,LONG,NORMAL,1,98.87935474948706844091475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-26T00:00:00+00:00,2061.97,1788.06135,2139.60,1850.10,1850.10,ABOVE,False,False,LONG,NORMAL,1,98.81966177329740729179475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-27T00:00:00+00:00,2027.57,1789.233,2139.60,1850.10,1850.10,ABOVE,False,False,LONG,NORMAL,1,98.72256368861825704867475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-28T00:00:00+00:00,2048.20,1790.44135,2139.60,1873.13,1873.13,ABOVE,False,False,LONG,NORMAL,1,98.77809239767597175579475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-29T00:00:00+00:00,2028.41,1791.6112,2139.60,1881.79,1881.79,ABOVE,False,False,LONG,NORMAL,1,98.72150564688830752371475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-11-30T00:00:00+00:00,2051.76,1792.87875,2139.60,1903.81,1903.81,ABOVE,False,False,LONG,NORMAL,1,98.78457268566819013947475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-01T00:00:00+00:00,2086.99,1794.2359,2135,1903.81,1903.81,ABOVE,False,False,LONG,NORMAL,1,98.88055198133521844491475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-02T00:00:00+00:00,2165.28,1795.94465,2135,1903.81,1903.81,ABOVE,True,False,LONG,NORMAL,1,99.09593485713875916411475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-03T00:00:00+00:00,2193.24,1797.8026,2199.99,1903.81,1903.81,ABOVE,False,False,LONG,NORMAL,1,99.17167796867526457115475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-04T00:00:00+00:00,2243.66,1800.02245,2219.17,1903.81,1903.81,ABOVE,True,False,LONG,NORMAL,1,99.30966573290723743011475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-05T00:00:00+00:00,2293.97,1802.4354,2276.84,1903.81,1903.81,ABOVE,True,False,LONG,NORMAL,1,99.44734291012556055819475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-06T00:00:00+00:00,2233.29,1804.5089,2311.51,1903.81,1903.81,ABOVE,False,False,LONG,NORMAL,1,99.27716594589907781435475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-07T00:00:00+00:00,2357.04,1807.27465,2314.98,1903.81,1903.81,ABOVE,True,False,LONG,NORMAL,1,99.61847849642183745475475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-08T00:00:00+00:00,2360.82,1809.9954,2387.20,1916,1916,ABOVE,False,False,LONG,NORMAL,1,99.62599060167097216675475,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-09T00:00:00+00:00,2342.40,1812.4406,2397.44,1928.74,1928.74,ABOVE,False,False,LONG,NORMAL,1,99.569164710510828919705806,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-10T00:00:00+00:00,2353.97,1815.21625,2407.63,1928.74,1928.74,ABOVE,False,False,LONG,NORMAL,1,99.597637915730082519705806,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-11T00:00:00+00:00,2225.56,1817.3208,2407.63,1928.74,1928.74,ABOVE,False,False,LONG,NORMAL,1,99.23870058740710757847291,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-12T00:00:00+00:00,2204.70,1819.21025,2407.63,1928.74,1928.74,ABOVE,False,False,LONG,NORMAL,1,99.17900284910323000319291,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-13T00:00:00+00:00,2261.44,1821.3732,2407.63,1985,1985,ABOVE,False,False,LONG,NORMAL,1,99.334020890337175390684542,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-14T00:00:00+00:00,2316.54,1823.4141,2407.63,1985,1985,ABOVE,False,False,LONG,NORMAL,1,99.484941501207872109884542,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-15T00:00:00+00:00,2221.71,1825.06515,2407.63,1985,1985,ABOVE,False,False,LONG,NORMAL,1,99.22002587995004720540523,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-16T00:00:00+00:00,2229.64,1826.7143,2407.63,1985,1985,ABOVE,False,False,LONG,NORMAL,1,99.24015454521489306420523,,,,False,False,POSITION_ALREADY_OPEN
futures,long,TF_DONCHIAN_20_DEFENSIVE_RISK,DEVELOPMENT,BASE,2023-12-17T00:00:00+00:00,2197.93,1828.33975,2407.63,1985,1985,ABOVE,False,False,LONG,NORMAL,1,99.15027711468022889603707,,,,False,False,POSITION_ALREADY_OPEN
