partition,feature_left,feature_right,left_bin,right_bin,horizon_ms,notional,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,3000,500,134,100.0,-10.058210162709731,-10.052702624321773,0.0,-10.052704013836452,-9.789183944654194,-7.307722355685549,-10.672029312412858,10.050367922007107,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,30000,100,134,81.34328358208955,-9.12820859866389,-9.104055386529852,0.0,-10.527040138364514,-7.364868783911331,-7.307722355685549,-10.672029312412858,10.031443249683365,-2.805368361876681e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,30000,1000,134,81.34328358208955,-9.12820859866389,-9.104055386529852,0.0,-10.527040138364514,-7.364868783911331,-7.307722355685549,-10.672029312412858,10.031443249683365,-2.805368361876681e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,30000,500,134,81.34328358208955,-9.12820859866389,-9.104055386529852,0.0,-10.527040138364514,-7.364868783911331,-7.307722355685549,-10.672029312412858,10.031443249683365,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,500,100,134,100.0,-10.027530180244781,-10.052702624321773,0.0,-10.052704013836452,-10.052702624321773,-7.307722355685549,-10.672029312412858,10.0389551041013,-2.597054315798321e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,500,1000,134,100.0,-10.027530180244781,-10.052702624321773,0.0,-10.052704013836452,-10.052702624321773,-7.307722355685549,-10.672029312412858,10.0389551041013,-2.597054315798321e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,500,500,134,100.0,-10.027530180244781,-10.052702624321773,0.0,-10.052704013836452,-10.052702624321773,-7.307722355685549,-10.672029312412858,10.0389551041013,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,5000,100,134,100.0,-10.085355143222761,-10.052702624321773,0.0,-10.7905393648266,-9.789183944654194,-7.307722355685549,-10.672029312412858,10.053516998275287,-3.1089896152782503e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,5000,1000,134,100.0,-10.085355143222761,-10.052702624321773,0.0,-10.7905393648266,-9.789183944654194,-7.307722355685549,-10.672029312412858,10.053516998275287,-3.1089896152782503e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,5000,500,134,100.0,-10.085355143222761,-10.052702624321773,0.0,-10.7905393648266,-9.789183944654194,-7.307722355685549,-10.672029312412858,10.053516998275287,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,60000,100,134,5.970149253731344,-9.377498016667756,-9.684291986480938,0.0,-10.23679788029959,-8.138744011615945,-7.307722355685549,-10.672029312412858,10.01006408474794,0.003580143228995318
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,60000,1000,134,5.970149253731344,-9.383987810929607,-9.684291986480938,0.0,-10.23679788029959,-8.17508685948231,-7.307722355685549,-10.672029312412858,10.016556390696602,0.010072449177657119
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,60000,500,134,5.970149253731344,-9.38090186280251,-9.684291986480938,0.0,-10.23679788029959,-8.157805549970572,-7.307722355685549,-10.672029312412858,10.013469248242707,0.006985306723761749
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,LOW,1000,100,1799,100.0,-10.123442967637654,-10.05269928978546,0.0,-10.474398662581281,-10.052622157640084,-8.342572487779513,-13.330141704909277,10.04403728471043,3.80376257048516e-05
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,LOW,1000,1000,1799,100.0,-10.123571277899414,-10.05269928978546,0.0,-10.474398662581281,-10.052622157640084,-8.342806287413287,-13.330217526038592,10.044165663758006,0.0001664166732779738
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,LOW,1000,500,1799,100.0,-10.123532552820791,-10.05269928978546,0.0,-10.474398662581281,-10.052622157640084,-8.342709342249645,-13.330196415356315,10.044126918200561,0.00012767111583474053
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,LOW,15000,100,1799,99.55530850472485,-10.521841296788525,-10.474023681423205,0.0,-13.5307407192606,-7.998186925837888,-8.342572487779513,-13.330141704909277,10.039844238921134,3.322086837582043e-05
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,LOW,15000,1000,1799,99.55530850472485,-10.52198324338667,-10.474023681423205,0.0,-13.5307407192606,-7.998186925837888,-8.342806287413287,-13.330217526038592,10.039986297048014,0.0001752789952532258
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,LOW,15000,500,1799,99.55530850472485,-10.52195238355088,-10.474023681423205,0.0,-13.5307407192606,-7.998186925837888,-8.342709342249645,-13.330196415356315,10.039955412806899,0.00014439475413993935
