anchor_id,side,notional,activation,immediate_exit_pnl_bps,elastic_exit_pnl_bps,incremental_pnl_bps,maximum_additional_capture_bps,profit_giveback_bps,exit_reason,partial_exit,slippage_bps,adverse_selection_after_exit_bps,mark_price_used,post_event_research_only
1ef73c6ac3b6576948663c27855f7659e8da59344a173e2b347c798d7ebb47ae,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
07c9a50d38ee7c8fb44ddfa7949c57cf55fb2111faa0ea48226d051952151838,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
fa95ab3333fa7ab0872aa9c952a263e15f4ff364ca68097c8be05c6f76d4fc8b,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
5269f896830eaef8d789a0124b590810983f2a1c8c357285d9c8387165140d80,SHORT,100,True,5.22613462653523799483422000,5.22613462653523799483422000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
ea5a0b6593e227b05cbf8b3a4a1e645cdaf063c355bc452a830bf5166b862e2c,SHORT,100,True,5.22613462653523799483422000,5.22613462653523799483422000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
3d2a0b40f7f2675f538cf091e9bba05e40edf07f9ece4ed2e9ab6a4a667bdb96,SHORT,100,True,5.22613462653523799483422000,5.22613462653523799483422000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
b5cd02a8381155144dce258c5ba96b58dbf1dfedf38863335a31553818d074db,SHORT,100,True,5.22613462653523799483422000,5.22613462653523799483422000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
c2e4cbb3f317ea9506f59953a12d4ec9dca6b399546d8c3de83cb58a403ba09c,SHORT,100,True,5.01528648990564545885826000,5.01528648990564545885826000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
8cd8c673cbcb3b3ef220e06e8250a29a8e49db2f47ca9eb3ff3106a7f65b67a5,SHORT,100,True,5.01528648990564545885826000,5.01528648990564545885826000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
59cd2b71120a08a96ff7b159985c40635f2541a6e5841248d2f6419ab1e9e4da,SHORT,100,True,5.01528648990564545885826000,5.01528648990564545885826000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
87d9840475c0e8b4d9522a0eb900f4bb50b556c68aff21bf92f0325fc3ce64e7,SHORT,100,True,5.01528648990564545885826000,5.01528648990564545885826000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
d97b2ad28ccfd35769b044023e9b535cf1f71ddb9d6534882d382b5853fd9fd5,SHORT,100,True,5.01528648990564545885826000,5.01528648990564545885826000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
09ed0f78f9fbfe6137a9a427c73f42e726cf4e8a642503f95e1b3ae99d5074a5,SHORT,100,True,5.66796231357471798555072000,5.66796231357471798555072000,0E-26,0,0,CAPTURE_BOUNDARY,False,0E-21,-2.534318901795142555438226000,False,True
379ef008e30b366fde7101c6cba395c7c76f501d65253ead6a2c7dfa100c825f,SHORT,100,True,5.66796231357471798555072000,5.66796231357471798555072000,0E-26,0,0,CAPTURE_BOUNDARY,False,0E-21,-2.534318901795142555438226000,False,True
