partition,feature,bin,horizon_ms,notional,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
ENGINEERING_SAMPLE,spread_bps,Q5,3000,1000,1435,100.0,-10.039851997086618,-10.05275074415757,0.0,-10.897174598313525,-9.103535420150997,-6.966040066808036,-12.520324159637374,10.048628445130694,0.0008885668986815225
ENGINEERING_SAMPLE,spread_bps,Q5,3000,500,1435,100.0,-10.039590592884633,-10.05275074415757,0.0,-10.897174598313525,-9.103535420150997,-6.965836132475169,-12.520120356678442,10.048366899049402,0.000627020817389661
ENGINEERING_SAMPLE,spread_bps,Q5,30000,100,1435,100.0,-9.722973659378683,-9.472361676406464,0.0,-13.48221072635135,-5.883204047039441,-6.965507896289248,-12.519792344060816,10.048969088640932,0.0001604714979083845
ENGINEERING_SAMPLE,spread_bps,Q5,30000,1000,1435,100.0,-9.72370131719503,-9.472361676406464,0.0,-13.48221072635135,-5.883204047039441,-6.966040066808036,-12.520324159637374,10.04969716770874,0.000888550565714697
ENGINEERING_SAMPLE,spread_bps,Q5,30000,500,1435,100.0,-9.723439881043916,-9.472361676406464,0.0,-13.48221072635135,-5.883204047039441,-6.965836132475169,-12.520120356678442,10.049435595379283,0.0006269782362570871
ENGINEERING_SAMPLE,spread_bps,Q5,500,100,1435,100.0,-10.052796807213072,-10.05275074415757,0.0,-10.052779435294367,-10.052728759462953,-6.965507896289248,-12.519792344060816,10.054266477877311,0.00016051844237457099
ENGINEERING_SAMPLE,spread_bps,Q5,500,1000,1435,100.0,-10.053524532831185,-10.05275074415757,0.0,-10.052779435294367,-10.052728759462953,-6.966040066808036,-12.520324159637374,10.054994536022454,0.0008885765875179364
ENGINEERING_SAMPLE,spread_bps,Q5,500,500,1435,100.0,-10.053263108104725,-10.05275074415757,0.0,-10.052779435294367,-10.052728759462953,-6.965836132475169,-12.520120356678442,10.054732989714799,0.0006270302798635662
ENGINEERING_SAMPLE,spread_bps,Q5,5000,100,1435,100.0,-10.03854685367988,-10.052743784993218,0.0,-11.319165448027917,-8.807580700035084,-6.965507896289248,-12.519792344060816,10.054560298014849,0.00016050990701708254
ENGINEERING_SAMPLE,spread_bps,Q5,5000,1000,1435,100.0,-10.039261624211543,-10.052743784993218,0.0,-11.319165448027917,-8.807580700035084,-6.966040066808036,-12.520324159637374,10.05527549016351,0.0008757020556781015
ENGINEERING_SAMPLE,spread_bps,Q5,5000,500,1435,100.0,-10.039013085914489,-10.052743784993218,0.0,-11.319165448027917,-8.807580700035084,-6.965836132475169,-12.520120356678442,10.055026808925222,0.000627020817389661
ENGINEERING_SAMPLE,spread_bps,Q5,60000,100,1435,100.0,-8.951875087309736,-8.154025972655363,0.0,-14.535678291199021,-3.8817209407865922,-6.965507896289248,-12.519792344060816,10.04799815467527,0.0001309851709900284
ENGINEERING_SAMPLE,spread_bps,Q5,60000,1000,1435,100.0,-8.952406803391092,-8.154025972655363,0.0,-14.535678291199021,-3.8817209407865922,-6.966040066808036,-12.520324159637374,10.048530153143517,0.0006629836392370899
ENGINEERING_SAMPLE,spread_bps,Q5,60000,500,1435,100.0,-8.952203035845823,-8.154025972655363,0.0,-14.535678291199021,-3.8817209407865922,-6.965836132475169,-12.520120356678442,10.048326285826802,0.0004591163225214067
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,1000,100,6027,99.93363198938111,-10.05732287652701,-10.052677903213905,0.0,-10.05277302582948,-10.052616063297203,-8.171598515587261,-12.317098013665307,10.05398018403422,2.577583797077425e-05
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,1000,1000,6027,99.93363198938111,-10.057497022694635,-10.052677903213905,0.0,-10.05277302582948,-10.052616063297203,-8.171717069267027,-12.317231078076738,10.054154411392085,0.00020000319583630217
