partition,feature,bin,horizon_ms,notional,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
ENGINEERING_SAMPLE,book_age_ms,Q1,1000,500,7192,99.94438264738598,-10.04907238032262,-10.052736166309996,0.0,-10.05283252011913,-10.052668982943777,-7.733581518289085,-11.94981587885153,10.051929565317376,7.386166161002045e-05
ENGINEERING_SAMPLE,book_age_ms,Q1,15000,100,7192,99.15183537263626,-9.989226450280942,-10.052736166309996,0.0,-11.955154274366476,-8.155089933932542,-7.733523100694014,-11.949757491878085,10.053034710223677,2.9075220191527167e-05
ENGINEERING_SAMPLE,book_age_ms,Q1,15000,1000,7192,99.15183537263626,-9.98940266158934,-10.052736166309996,0.0,-11.955154274366476,-8.155089933932542,-7.733605466409615,-11.949842465265741,10.0532108324943,0.00020519749081089614
ENGINEERING_SAMPLE,book_age_ms,Q1,15000,500,7192,99.15183537263626,-9.989310285873344,-10.052736166309996,0.0,-11.955154274366476,-8.155089933932542,-7.733581518289085,-11.94981587885153,10.053118497924183,0.000112862920696431
ENGINEERING_SAMPLE,book_age_ms,Q1,250,100,7192,99.972191323693,-10.052173890926953,-10.052736166309996,0.0,-10.052810489255798,-10.052672864919504,-7.733523100694014,-11.949757491878085,10.052882750722992,3.311940744342999e-05
ENGINEERING_SAMPLE,book_age_ms,Q1,250,1000,7192,99.972191323693,-10.05239507033035,-10.052736166309996,0.0,-10.052810489255798,-10.052672864919504,-7.733605466409615,-11.949842465265741,10.053103816583567,0.00025418526801729643
ENGINEERING_SAMPLE,book_age_ms,Q1,250,500,7192,99.972191323693,-10.05228802862177,-10.052736166309996,0.0,-10.052810489255798,-10.052672864919504,-7.733581518289085,-11.94981587885153,10.052996829820424,0.00014719850487548527
ENGINEERING_SAMPLE,book_age_ms,Q1,3000,100,7192,99.81924360400446,-10.04293118540024,-10.052730885383452,0.0,-10.737792994469318,-9.367005852269731,-7.733523100694014,-11.949757491878085,10.053543430825364,4.370127379110792e-05
ENGINEERING_SAMPLE,book_age_ms,Q1,3000,1000,7192,99.81924360400446,-10.043205461939074,-10.052730885383452,0.0,-10.737792994469318,-9.367005852269731,-7.733605466409615,-11.949842465265741,10.05381756250917,0.0003178329575989577
ENGINEERING_SAMPLE,book_age_ms,Q1,3000,500,7192,99.81924360400446,-10.043085518379149,-10.052730885383452,0.0,-10.737792994469318,-9.367005852269731,-7.733581518289085,-11.94981587885153,10.0536976759141,0.00019794636252713166
