configuration,period_type,period,scenario,net_return_percent,net_pnl,gross_pnl,trades,costs,funding,warning
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-8,BASE_COST,0.4008024374721659841555714302,40.08024374721659841555714302,52.95111369255858142857142875,5,11.80001884106762546071428571,-1.070851104274357552300000,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-8,HIGH_COST,0.1131778226885350968443857162,11.31778226885350968443857162,35.11699662829317428571428591,5,22.76657328931763757428571429,-1.032641070122027026990000,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-8,STRESS_COST,-0.4041282948982694163263142838,-40.41282948982694163263142838,2.96995641322634285714285733,5,42.42144759366479172571428571,-0.961338309388492764060000,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-9,LOW_COST,0.058700353485341415100000,5.870035348534141510000000,7.177557433699400,1,1.19765566917981017,-0.109866415985448320000000,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-9,BASE_COST,0.029414252671334135000000,2.941425267133413500000000,5.40124485876580,1,2.35194232456406938,-0.107877267068317120000000,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-9,HIGH_COST,-0.026068214248847010400000,-2.606821424884701040000000,2.03331921204760,1,4.53611090051873272,-0.104029736413568320000000,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-9,STRESS_COST,-0.125622151186509568000000,-12.562215118650956800000000,-4.01929318485920,1,8.44607190882338752,-0.096850024968369280000000,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-10,LOW_COST,-0.6058733221938888368964285752,-60.58733221938888368964285752,-58.09594469738639428571428609,2,2.381521106017041083928571428,-0.109866415985448320000000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-10,BASE_COST,-0.6503459684021453771714285751,-65.03459684021453771714285751,-60.25222568769810857142857180,2,4.674493885448112025714285714,-0.107877267068317120000000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-10,HIGH_COST,-0.7339207675519157105714285750,-73.39207675519157105714285750,-64.28141005598641142857142893,2,9.006636962791591308571428571,-0.104029736413568320000000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-10,STRESS_COST,-0.8814783017057660196571428604,-88.14783017057660196571428604,-71.31402664132073142857142890,2,16.73695350428750125714285714,-0.096850024968369280000000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-11,LOW_COST,-1.240856566291671415702328573,-124.0856566291671415702328573,-118.0053610215782142857142858,5,5.859916886839376256428571428,-0.220378720749551028090000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-11,BASE_COST,-1.358665193540059117791771430,-135.8665193540059117791771430,-124.1780677603953214285714287,5,11.47408298223213217928571429,-0.214368611378458171320000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-11,HIGH_COST,-1.578249571830410277608771430,-157.8249571830410277608771430,-135.6196923264466885714285716,5,22.00234920623475815142857143,-0.202915650359581038020000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-11,STRESS_COST,-1.959453485072088855357757144,-195.9453485072088855357757144,-155.2549160527216685714285715,5,40.50829719977078514285714285,-0.182135254716431821490000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-12,LOW_COST,-3.115049505416944427972028574,-311.5049505416944427972028574,-299.9807491351980292857142860,11,12.24433082753970820517857143,0.720129421043294693690000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-12,BASE_COST,-3.330117631423296195244971431,-333.0117631423296195244971431,-309.7771156853035514285714289,11,23.93889900460234238428571429,0.704251547576274288360000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-12,HIGH_COST,-3.728339209851497661573971431,-372.8339209851497661573971431,-327.7400921138897057142857146,11,45.76758290844382980857142857,0.673754037183769365460000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-12,STRESS_COST,-4.403434072052761243878214289,-440.3434072052761243878214289,-357.2422517001935428571428574,11,83.71677352374126825142857142,0.615618018658686720750000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-13,LOW_COST,-3.091295439216503220555952577,-309.1295439216503220555952577,-292.0023091551386878571428570,15,16.87631649727154609446428572,-0.250918269240088103988115,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-13,BASE_COST,-3.414966769653650438172203690,-341.4966769653650438172203690,-308.2645003405468499999999998,15,32.98781144019735336214285714,-0.244365184620840455077512,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-13,HIGH_COST,-4.023818672157240572983826156,-402.3818672157240572983826156,-339.1923187988146514285714284,15,62.96815494705581157714285714,-0.221393469853594292668330,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-13,STRESS_COST,-5.059018203352282019713659267,-505.9018203352282019713659267,-390.8734580739575542857142856,15,114.8452348205917769600000000,-0.183127440678870725651641,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-14,LOW_COST,-1.577570029025835548082098237,-157.7570029025835548082098237,-139.7607730258716014285714278,17,18.31307668917627573285714286,0.316846812464322353218747,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-14,BASE_COST,-1.976380992219130235522476146,-197.6380992219130235522476146,-162.1913863299060671428571421,17,35.75617272595353195357142857,0.309459833946575544180956,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-14,HIGH_COST,-2.724221144926827038155790212,-272.4221144926827038155790212,-204.6241506537582599999999992,17,68.10367356266649461999999999,0.305709723742050804420978,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-14,STRESS_COST,-3.979858422263249395229313431,-397.9858422263249395229313431,-274.7504024749985885714285708,17,123.5298509930684574971428572,0.294411241742106545640085,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-15,LOW_COST,0.2922365102273514304676017653,29.22365102273514304676017653,42.83362894396077357142857232,12,13.09346147604396312410714286,-0.516516445181667400561253,LOW_COST_ONLY_EDGE;COST_DOMINATED_PERIOD
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-15,BASE_COST,-0.03647738865303806053927614460,-3.64773886530380605392761446,22.42075515154383285714285801,12,25.56385231573330063357142857,-0.504641701114338277499044,LOW_COST_ONLY_EDGE;COST_DOMINATED_PERIOD
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-15,HIGH_COST,-0.6560662722710028984705902114,-65.60662722710028984705902114,-16.47101825302248285714285630,12,48.66412439436094652285714285,-0.471484579716860467059022,LOW_COST_ONLY_EDGE;COST_DOMINATED_PERIOD
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-15,STRESS_COST,-1.704417326855092126888856286,-170.4417326855092126888856286,-81.85754520306579428571428501,12,88.17110345596218342857142857,-0.413084026481234974599915,LOW_COST_ONLY_EDGE;COST_DOMINATED_PERIOD
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-16,LOW_COST,-0.6088884110175605228948391505,-60.88884110175605228948391505,-45.42044044305076357142857023,13,14.25278897616454429910714286,-1.215611682540744418948202,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-16,BASE_COST,-0.9362517373299084309734140179,-93.62517373299084309734140179,-64.66387419217332285714285597,13,27.77865069933310193285714285,-1.182648841484418307341403,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-16,HIGH_COST,-1.540314173522207714474579957,-154.0314173522207714474579957,-100.1415461392974628571428560,13,52.77030043476232332571428570,-1.119570778160985264600854,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-16,STRESS_COST,-2.551012721522242835808088750,-255.1012721522242835808088750,-158.8700100101148742857142847,13,95.22553843062038915428571429,-1.005723711489020140808876,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-17,LOW_COST,3.536921006145998097271067869,353.6921006145998097271067869,368.3977965702264271428571424,13,14.10371524385240089642857143,-0.601980711774216519321784,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-17,BASE_COST,3.091715492421408168367455640,309.1715492421408168367455640,337.1856850554192342857142851,13,27.42507024470888427428571428,-0.589065568569533174683007,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-17,HIGH_COST,2.267375969485465255579252866,226.7375969485465255579252866,279.1639737631330828571428567,13,51.86236071154737470000000000,-0.564016103039182599217570,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-17,STRESS_COST,0.8575116733587599252213929020,85.7511673358759925221392902,179.1795519139537142857142853,13,92.91094954032439581714285714,-0.517435037753325946432138,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-18,LOW_COST,4.474088382828440318223000181,447.4088382828440318223000181,470.6188189036602821428571416,21,22.23577692295284831767857143,-0.974203697863402002878552,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-18,BASE_COST,3.810730005784031676393988818,381.0730005784031676393988818,425.1527054276655771428571415,21,43.13008016492860738285714285,-0.949624684333802120601117,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-18,HIGH_COST,2.589447844087129878462611139,258.9447844087129878462611139,340.9798069037928342857142845,21,81.13241025813667086857142857,-0.902612236943175570881742,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-18,STRESS_COST,0.5250067917434012707819939330,52.50067917434012707819939330,197.1288997990471999999999989,21,143.8114853011597349257142857,-0.816735323547337996086320,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-19,LOW_COST,10.36996491046123540413007241,1036.996491046123540413007241,1064.165708897322315714285712,23,25.21802128513248624285714286,-1.951196566066289058421328,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-19,BASE_COST,9.460575573250017009868467374,946.0575573250017009868467374,996.740858036396678571428570,23,48.80171401358769787928571426,-1.881586697807279705296118,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-19,HIGH_COST,7.784059901057370327690025216,778.4059901057370327690025216,871.5383496289501257142857126,23,91.38198483199494626285714286,-1.750374691218146682426048,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-19,STRESS_COST,4.943618980821658901082194155,494.3618980821658901082194155,656.3910483105734628571428556,23,160.5112772463769170742857143,-1.517872982030655674637726,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-20,LOW_COST,5.471000178282003074318920476,547.1000178282003074318920476,584.4597164642169035714285707,27,32.04297675297092947589285715,-5.316721883045666663643666,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-20,BASE_COST,4.549896687415278559879323735,454.9896687415278559879323735,522.0289592440390171428571421,27,61.90511665818402492571428570,-5.134173844327136229210483,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-20,HIGH_COST,2.873069997075635495830431690,287.3069997075635495830431690,407.6324985671311599999999994,27,115.5362581503513834571428572,-4.789240709216226959813973,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-20,STRESS_COST,0.1038310469368135132941705103,10.38310469368135132941705103,216.1731373315362114285714280,27,201.6138310182498082400000000,-4.176201619605051859154377,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-21,LOW_COST,7.043076802030359029662073882,704.3076802030359029662073882,737.6526380287867750000000004,22,27.47348628967894372053571428,-5.871471536071928313256898,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-21,BASE_COST,6.163703128156770652842147702,616.3703128156770652842147702,675.0636725936263157142857145,22,53.02570941140845425642857142,-5.667650366540796173642373,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-21,HIGH_COST,4.562434491100525002705073420,456.2434491100525002705073420,560.3211842206181142857142861,22,98.79518881233181942285714286,-5.282546298233794592349801,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-21,STRESS_COST,1.916454550393769731110540911,191.6454550393769731110540911,368.0937173452667085714285718,22,171.8494517271180144457142857,-4.598810578771721014660195,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-22,LOW_COST,0.9490422378470046794205769200,94.9042237847004679420576920,124.2404817693612292857142864,21,26.50427696748539080267857143,-2.831981017175370540978023,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-22,BASE_COST,0.3135477375408647403106540450,31.35477375408647403106540450,85.0957517251438028571428578,21,51.00615704609548881428571428,-2.734820924961840011791739,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-22,HIGH_COST,-0.8199984683736128032793432702,-81.99984683736128032793432702,15.02962745077832571428571489,21,94.47815483188816618285714286,-2.551319456251439859362899,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,180D-22,STRESS_COST,-2.616519905227496699882691836,-261.6519905227496699882691836,-96.96063356449899428571428516,21,162.4671252954230490514285714,-2.224231662827626651126327,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-1,LOW_COST,-3.925261381175514341642818219,-392.5261381175514341642818219,-314.1029728547847814285714288,65,71.00943798775356535714285715,-7.413727275013087378567536,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-1,BASE_COST,-5.555827394811253011811893178,-555.5827394811253011811893178,-407.8760013403382928571428570,65,140.4172319576081536078571428,-7.289506183178854716189318,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-1,HIGH_COST,-8.713975594238931080858368045,-871.3975594238931080858368045,-589.8493620000674828571428571,65,274.4999419001492331514285715,-7.048255523676392077265376,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-1,STRESS_COST,-14.62157848762387334773037511,-1462.157848762387334773037511,-930.7561302063899199999999997,65,524.8040709954405104685714286,-6.597647560556904304466083,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-2,LOW_COST,-2.995821475369779119791994393,-299.5821475369779119791994393,-230.0156464287867114285714293,55,59.92281374379604516750000001,-9.643687364395155383128010,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-2,BASE_COST,-4.363569756034908418606147369,-436.3569756034908418606147369,-308.6711719301128885714285720,55,118.1926445050685414057142857,-9.493159168309411883471879,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-2,HIGH_COST,-6.992413759015865552654221816,-699.2413759015865552654221816,-460.1814390505060342857142864,55,229.8590809151817317771428572,-9.200855935898789202565038,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-2,STRESS_COST,-11.82918747709707791165042216,-1182.918747709707791165042216,-739.3963554908900914285714287,55,434.8681527896213203885714286,-8.654239429196379347899359,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-3,LOW_COST,0.7286791429140926711881685576,72.86791429140926711881685576,120.0843500711700878571428579,35,40.01712249479644335589285715,-7.199313284964377382433145,LOW_COST_ONLY_EDGE;COST_DOMINATED_PERIOD
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-3,BASE_COST,-0.2159123157974406189386015160,-21.59123157974406189386015160,64.28542011740203142857142945,35,78.79576007402667881000000000,-7.080891623119414512431581,LOW_COST_ONLY_EDGE;COST_DOMINATED_PERIOD
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-3,HIGH_COST,-2.024775656812217113796930058,-202.4775656812217113796930058,-42.94790161696931142857142769,35,152.6787928011887907000000000,-6.850871263063609251121578,LOW_COST_ONLY_EDGE;COST_DOMINATED_PERIOD
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-3,STRESS_COST,-5.322117832732085976643770226,-532.2117832732085976643770226,-238.9732416967192685714285705,35,286.8172989623548074971428571,-6.421242614134521595805595,LOW_COST_ONLY_EDGE;COST_DOMINATED_PERIOD
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-4,LOW_COST,-1.196752951223028288822635884,-119.6752951223028288822635884,-101.8775016127014492857142861,13,14.55424464246996386089285714,-3.243548867131415735656445,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-4,BASE_COST,-1.518695523906790886888210402,-151.8695523906790886888210402,-120.1044258260345971428571433,13,28.58406344100864504285714287,-3.181063123635846503106754,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-4,HIGH_COST,-2.127547557448320395226226439,-212.7547557448320395226226439,-154.5531318570237114285714289,13,55.14113905303227704285714287,-3.060484834776051051194072,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-4,STRESS_COST,-3.216650030752556413340383280,-321.6650030752556413340383280,-216.0988397111071085714285717,13,102.7296915855619804571428571,-2.836471778586552305466899,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-5,LOW_COST,-0.7246067364670203549999571485,-72.46067364670203549999571485,-62.99257194748454357142857199,7,8.377496331902376376607142856,-1.090605367315115551960000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-5,BASE_COST,-0.9088002788502822494444285771,-90.88002788502822494444285771,-73.35582880598139857142857199,7,16.45334797477246882071428571,-1.070851104274357552300000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-5,HIGH_COST,-1.257060608281745435784185720,-125.7060608281745435784185720,-92.93375521856341428571428626,7,31.73966453948910226571428572,-1.032641070122027026990000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-5,STRESS_COST,-1.879566574195247169926314290,-187.9566574195247169926314290,-127.8722427346102971428571434,7,59.12307637552592708571428571,-0.961338309388492764060000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-6,LOW_COST,-2.920475042118258995213400005,-292.0475042118258995213400005,-282.8829790177951121428571433,8,9.376968748979351603392857142,0.212443554948564224910000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-6,BASE_COST,-3.080249156273708442156057147,-308.0249156273708442156057147,-289.8791592263840785714285719,8,18.35354613745103663785714286,0.207789736464270993680000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-6,HIGH_COST,-3.376604501023007207188771433,-337.6604501023007207188771433,-302.6916490487486828571428576,8,35.16765068754562214571428572,0.198849633993584283980000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-6,STRESS_COST,-3.879152871475746500320614290,-387.9152871475746500320614290,-323.4995829302690228571428575,8,64.59609007291643489142857142,0.180385855610807716510000,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-7,LOW_COST,-3.697168761410392057452381153,-369.7168761410392057452381153,-350.0982538525250821428571431,17,19.25783760328858717839285715,-0.360784685225536423988115,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-7,BASE_COST,-4.065312738055795815343632265,-406.5312738055795815343632265,-368.5167260282449585714285717,17,37.66230532564546538785714286,-0.352242451689157575077512,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-7,HIGH_COST,-4.757739439709156283555254731,-475.7739439709156283555254731,-403.4737288548010628571428574,17,71.97479190984740288571428571,-0.325423206267162612668330,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-7,STRESS_COST,-5.940496505058048039370802128,-594.0496505058048039370802128,-462.1874847152782857142857145,17,131.5821883248792782171428572,-0.279977465647240005651641,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-8,LOW_COST,-2.818426595317506963784426809,-281.8426595317506963784426809,-257.7661340474498157142857136,22,24.17299357601565198928571430,0.096468091714771325128747,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-8,BASE_COST,-3.335046185759189353314247576,-333.5046185759189353314247576,-286.3694540903013885714285708,22,47.23025570818566413285714286,0.095091222568117372860956,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-8,HIGH_COST,-4.302470716757237315764561642,-430.2470716757237315764561642,-340.2438429802049485714285708,22,90.10602276890125277142857142,0.102794073382469766400978,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-8,STRESS_COST,-5.939311907335338250587070575,-593.9311907335338250587070575,-430.0053185277202571428571423,22,164.0381481928392426400000000,0.112275987025674724150085,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-9,LOW_COST,-3.859835893841665659862877444,-385.9835893841665659862877444,-351.6808817936947778571428559,30,33.26332402327868809017857145,-1.039383567193100038966317,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-9,BASE_COST,-4.548945359464863651306146281,-454.8945359464863651306146281,-388.9760115294212185714285702,30,64.90572867424081760785714285,-1.012795742824328951328915,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-9,HIGH_COST,-5.830988872719625868118506114,-583.0988872719625868118506114,-458.6216851483177457142857131,30,123.5258799892065369342857143,-0.951322134438304163279184,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-9,STRESS_COST,-7.990555595234909156083905162,-799.0555595234909156083905162,-574.3300273114340628571428562,30,223.8822012084905481028571430,-0.843331003566304648390517,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-10,LOW_COST,3.413136971084397433132330524,341.3136971084397433132330524,378.5725646377732678571428574,34,36.38391790871167156625000002,-0.874949620621852977659805,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-10,BASE_COST,2.453100965601051816277226963,245.3100965601051816277226963,316.9815031516164928571428573,34,70.81634366620888512499999999,-0.855062925302426104420161,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-10,HIGH_COST,0.6682403953155443519268209340,66.8240395315544351926820934,201.7108535119074342857142858,34,134.0803494989502570685714286,-0.806464481402742024460764,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-10,STRESS_COST,-2.360537400467496268714462348,-236.0537400467496268714462348,5.27075267963936571428571439,34,240.6051770171587987542857143,-0.719315709230193831446235,STRESS_COLLAPSE
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-11,LOW_COST,9.761076499443674881235233260,976.107649944367488123523326,1018.745268454271552142857142,36,39.47081026129703054196428573,-3.166808248607033477369530,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-11,BASE_COST,8.524323835920108578895053356,852.4323835920108578895053356,932.0769838442233557142857136,36,76.58036471292079981214285712,-3.064235539291698012637521,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-11,HIGH_COST,6.243745727535162613215445259,624.3745727535162613215445259,771.3968034896526628571428566,36,144.1522852667572695885714286,-2.869945469379131947026902,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-11,STRESS_COST,2.392606259299416065274105405,239.2606259299416065274105405,497.5210383004585885714285709,36,255.7368156769973062285714285,-2.523596693519675815446602,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-12,LOW_COST,9.217513678226525266973988349,921.7513678226525266973988349,977.1456054574934857142857136,42,48.70837687327272221107142858,-6.685860761568236805815450,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-12,BASE_COST,7.784297737321910745437379375,778.4297737321910745437379375,879.1586057267656414285714273,42,94.26648312728280409499999997,-6.462348867291762789833490,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-12,HIGH_COST,5.162896208491035443626184558,516.2896208491035443626184558,698.8950089966411228571428562,42,176.5658937677509942371428572,-6.039494379786584257381543,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-12,STRESS_COST,0.7905923656143711610737634119,79.05923656143711610737634119,394.7110105977830457142857133,42,310.3653637560760766971428571,-5.286410280269852909766515,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-13,LOW_COST,11.31900714830824008355064932,1131.900714830824008355064932,1188.406190666683545000000000,44,51.72229825261787704553571429,-4.783177583241659599399351,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-13,BASE_COST,9.774123310790881750179121410,977.412331079088175017912141,1081.836609761540481428571429,44,99.80787105968318669357142854,-4.616407622769119717087857,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-13,HIGH_COST,6.964061432683757524410681946,696.4061432683757524410681946,886.5679770797284514285714276,44,185.8601396638831124457142859,-4.301694147469586541788947,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING,365D-13,STRESS_COST,2.327099075594162201199502318,232.7099075594162201199502318,559.4304147460744685714285704,44,322.9784025417999661257142857,-3.742104644858282325764053,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,YEAR,2022,LOW_COST,-2.050965860775702224555863364,-205.0965860775702224555863364,-134.8847390036994607142857141,55,61.80594266167661580303571429,-8.405904412194145938264908,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,YEAR,2022,BASE_COST,-3.517565037263877354883935520,-351.7565037263877354883935520,-221.1383811207378128571428570,55,122.3340332917518249921428572,-8.284089313898097639107838,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,YEAR,2022,HIGH_COST,-6.384352613780907809292654426,-638.4352613780907809292654426,-390.8176259991420885714285713,55,239.5713043691223734885714285,-8.046331009826318869265443,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,YEAR,2022,STRESS_COST,-11.78086469435011516114689343,-1178.086469435011516114689343,-710.9397283269545371428571422,55,459.5473006990448352457142858,-7.599440409012143726117915,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,YEAR,2023,LOW_COST,-2.124102541922332387913408254,-212.4102541922332387913408254,-203.6767408847107671428571448,6,7.299324132383916248571428572,-1.434189175138555399912252,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,YEAR,2023,BASE_COST,-2.263178874203505582686425544,-226.3178874203505582686425544,-210.5389795563183357142857163,6,14.36762692989834255928571428,-1.411280934133879995071124,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,YEAR,2023,HIGH_COST,-2.526680204879298994123177258,-252.6680204879298994123177258,-223.4681707972232228571428591,6,27.83328080340507190285714285,-1.366568887301604652317724,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,YEAR,2023,STRESS_COST,-3.001167442409062834477013566,-300.1167442409062834477013566,-246.5573265025683714285714304,6,52.27684627533658627428571429,-1.282571463001325744844212,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,YEAR,2024,LOW_COST,-2.861064653290096172723450575,-286.1064653290096172723450575,-258.4257079382007450000000000,25,27.75672527383919845232142858,0.075967883030326179976371,
