configuration,period,start,end,attribution_policy,net_return_percent,gross_return_percent,net_pnl,gross_pnl,trades,long_trades,short_trades,win_rate_percent,profit_factor,expectancy,median_trade_pnl,maximum_drawdown_percent,exposure_long_percent,exposure_short_percent,trading_fees,funding_paid,funding_received,net_funding,liquidations,positive,zero_trade,signal_count,stop_count,target_count,time_exit_count,forced_end_count,regime_distribution,best_trade_concentration_percent,top_3_concentration_percent,top_5_concentration_percent,result_without_best_trade,result_without_top_3,result_without_top_5,warning,window_days,step_days
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-24,2023-11-22T00:00:00+00:00,2024-02-19T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.6789049724665796056203428546,-0.5852459721393141285714285689,-67.89049724665796056203428546,-58.52459721393141285714285689,4,3,1,25.00,0.4445606122871986995801449161,-16.97262431166449014050857136,-28.764279742123253597680000,1.215678782699594695345205426,1.018518518518518518518518519,0.5092592592592592592592592593,9.151531421348089533571428572,0.447542763446201515960000,0.233174152067743344640000,-0.214368611378458171320000,0,False,False,4,1,0,3,0,"{""RANGING"": 2141, ""TRENDING_DOWN"": 8, ""TRENDING_UP"": 11}",100,100,100,-122.2284532723160306260742855,-122.2284532723160306260742855,-122.2284532723160306260742855,,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-25,2023-12-22T00:00:00+00:00,2024-03-20T23:59:59.999999+00:00,TRADE_EXIT_TIME,-2.429903187871563064984628572,-2.2962693353868597000000000,-242.9903187871563064984628572,-229.6269335386859700000000000,6,3,3,16.66666666666666666666666667,0.1827540823686109466311474903,-40.49838646452605108307714287,-47.33156282797545397553714273,2.957213852500579428108938751,1.018518518518518518518518519,1.481481481481481481481481481,13.67905225200292461214285714,0.447542763446201515960000,0.763209766978789629640000,0.315667003532588113680000,0,False,False,6,2,0,4,0,"{""RANGING"": 2125, ""TRENDING_DOWN"": 24, ""TRENDING_UP"": 11}",100,100,100,-297.3282748128143765625028572,-297.3282748128143765625028572,-297.3282748128143765625028572,,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-26,2024-01-21T00:00:00+00:00,2024-04-19T23:59:59.999999+00:00,TRADE_EXIT_TIME,-2.271084756562050922656800001,-2.134526246668878800000000002,-227.1084756562050922656800001,-213.4526246668878800000000002,7,0,7,14.28571428571428571428571429,0.3908296600540791425522923266,-32.44406795088644175224000001,-58.277155209332838175320000,2.633402086177125686321085720,0,2.592592592592592592592592593,14.80764530033968807000000000,0,1.151794311022475804320000,1.151794311022475804320000,0,False,False,7,2,1,4,0,"{""RANGING"": 2112, ""TRENDING_DOWN"": 40, ""TRENDING_UP"": 8}",100,100,100,-372.8160430075546097685371430,-372.8160430075546097685371430,-372.8160430075546097685371430,,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-27,2024-02-20T00:00:00+00:00,2024-05-19T23:59:59.999999+00:00,TRADE_EXIT_TIME,-3.451417349588562691932369395,-3.291652471083586471428571430,-345.1417349588562691932369395,-329.1652471083586471428571430,8,0,8,12.500,0.2968478648448105403633982943,-43.14271686985703364915461744,-73.9982455852662807239584697,3.451417349588562691932369390,0,2.638888888888888888888888889,17.06167932403439593357142857,0,1.085191473536773883191632,1.085191473536773883191632,0,False,False,8,4,1,3,0,"{""RANGING"": 2111, ""TRENDING_DOWN"": 41, ""TRENDING_UP"": 8}",100,100,100,-490.8493023102057866960940824,-490.8493023102057866960940824,-490.8493023102057866960940824,,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-28,2024-03-21T00:00:00+00:00,2024-06-18T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.9850635817820873731875751190,-0.7863756680186087999999999980,-98.5063581782087373187575119,-78.6375668018608799999999998,9,3,6,44.44444444444444444444444444,0.6880236891028981283500214055,-10.94515090868985970208416799,-14.239247648203226520000000,2.552407452054993747777721059,1.527777777777777777777777778,1.666666666666666666666666667,19.30875918819442875000000000,1.115188046779156166949144,0.555155858625727598191632,-0.560032188153428568757512,0,False,False,9,3,1,5,0,"{""RANGING"": 2108, ""TRENDING_DOWN"": 25, ""TRENDING_UP"": 27}",67.07119913081724366942378566,99.11677698303242735885321287,100,-244.2139255295582548216146548,-313.8307395082002435325655108,-315.7494807697074407596655108,,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-29,2024-04-20T00:00:00+00:00,2024-07-18T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.358284949070470865148660834,-1.214392180263192771428571429,-135.8284949070470865148660834,-121.4392180263192771428571429,6,3,3,50.0,0.3449756849818956131587133972,-22.63808248450784775247768057,-28.724408857578256888950000,1.479964911705325614479169390,1.527777777777777777777777778,1.064814814814814814814814815,13.65312329598231432857142857,1.115188046779156166949144,0.379034462033661123511632,-0.736153584745495043437512,0,False,False,6,2,0,4,0,"{""RANGING"": 2126, ""TRENDING_DOWN"": 15, ""TRENDING_UP"": 19}",81.90169619004570068842059376,100,100,-194.4173280276963899258169394,-207.3640501471962724529169394,-207.3640501471962724529169394,,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-30,2024-05-20T00:00:00+00:00,2024-08-17T23:59:59.999999+00:00,TRADE_EXIT_TIME,1.475036357369432456409893249,1.669738607784525800000000009,147.5036357369432456409893249,166.9738607784525800000000009,9,3,6,55.55555555555555555555555556,1.670413057509523136203487349,16.38929285966036062677659166,1.918741261507197227100000,1.150326141806813422105010372,1.527777777777777777777777778,1.851851851851851851851851852,18.69449340191913602000000000,1.158230067604406534010676,0.382498428014208195000000,-0.775731639590198339010676,0,True,False,9,1,2,6,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 2101, ""TRENDING_DOWN"": 34, ""TRENDING_UP"": 19}",47.26998246312667153752806246,96.47729975394068449380111225,100,-26.2242675180499866332963897,-207.0723155240919181563901032,-220.0190376435918006834901032,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-31,2024-06-19T00:00:00+00:00,2024-09-16T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.7596808049679405970293846894,0.8754851679670937000000000091,75.96808049679405970293846894,87.54851679670937000000000091,6,0,6,33.33333333333333333333333333,1.345279578123846411885605877,12.66134674946567661715641149,-34.233608851396107218530766,1.158555063732954320850000,0,1.851851851851851851851851852,11.91989270710426812500000000,0.043042020825250367061532,0.382498428014208195000000,0.339456407188957827938468,0,True,False,6,1,2,3,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 2112, ""TRENDING_DOWN"": 42}",58.69441357667281140792919394,100,100,-97.75982275819917257134724566,-220.0190376435918006834901032,-220.0190376435918006834901032,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-32,2024-07-19T00:00:00+00:00,2024-10-16T23:59:59.999999+00:00,TRADE_EXIT_TIME,1.321807560417432804609384689,1.438599731778631100000000009,132.1807560417432804609384689,143.8599731778631100000000009,6,0,6,33.33333333333333333333333333,1.806932980796834554009402552,22.03012600695721341015641148,-7.567076868937491802030766,1.048082654361069699860398108,0,1.851851851851851851851851852,11.91072901975098630500000000,0.043042020825250367061532,0.274553904456407133000000,0.231511883631156765938468,0,True,False,6,1,2,3,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 2109, ""TRENDING_DOWN"": 45}",58.69441357667281140792919394,100,100,-41.5471472132499518133472457,-163.8063620986425799254901032,-163.8063620986425799254901032,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-33,2024-08-18T00:00:00+00:00,2024-11-15T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.8875433087734707054742272815,-0.7366255611255927857142857144,-88.75433087734707054742272815,-73.66255611255927857142857144,6,5,1,33.33333333333333333333333333,0.2602577180698769735964049596,-14.79238847955784509123712136,-8.4077505276920022445582075,0.8875433087734707054742272800,1.759259259259259259259259259,0.5092592592592592592592592593,13.56966951611441584071428571,1.626623872567194773279871,0.104518623893818638000000,-1.522105248673376135279871,0,False,False,6,2,0,4,0,"{""RANGING"": 2101, ""TRENDING_DOWN"": 17, ""TRENDING_UP"": 42}",50.48055642354691989113376768,100,100,-104.5172578084904364648992722,-119.9800701479044491622592722,-119.9800701479044491622592722,,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-34,2024-09-17T00:00:00+00:00,2024-12-15T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.695932542297849028002798707,-1.522123909888826928571428569,-169.5932542297849028002798707,-152.2123909888826928571428569,7,5,2,28.57142857142857142857142857,0.1554919618223470311641849929,-24.22760774711212897146855296,-13.660617623669514242116415,1.695932542297849028002798710,1.759259259259259259259259259,0.6018518518518518518518518519,15.85875799222883380785714285,1.626623872567194773279871,0.104518623893818638000000,-1.522105248673376135279871,0,False,False,7,3,0,4,0,"{""RANGING"": 2105, ""TRENDING_DOWN"": 13, ""TRENDING_UP"": 42}",50.48055642354691989113376768,100,100,-185.3561811609282687177564147,-200.8189935003422814151164147,-200.8189935003422814151164147,,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-35,2024-10-17T00:00:00+00:00,2025-01-14T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.736498939446636034429427280,-1.529453791189334485714285714,-173.6498939446636034429427280,-152.9453791189334485714285714,9,5,4,44.44444444444444444444444444,0.4027055996302139617225069082,-19.29443266051817816032696978,-13.660617623669514242116415,1.879793732186370301697508978,1.759259259259259259259259259,1.481481481481481481481481481,19.94302571765154608571428572,1.626623872567194773279871,0.865134764488585987480000,-0.761489108078608785799871,0,False,False,9,4,0,5,0,"{""RANGING"": 2088, ""TRENDING_DOWN"": 30, ""TRENDING_UP"": 42}",62.60009790714096834511359677,89.27107838077302070896106213,100,-246.9405754586886823829427280,-278.1663147292460609977792720,-290.7274768307833483241692720,,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-36,2024-11-16T00:00:00+00:00,2025-02-13T23:59:59.999999+00:00,TRADE_EXIT_TIME,3.979258801194878873841682921,4.108482411679785128571428566,397.9258801194878873841682921,410.8482411679785128571428566,7,0,7,71.42857142857142857142857143,3.288215295251566503258706730,56.84655430278398391202404173,73.290681514025078940000000,1.006116086005683104689100,0,1.666666666666666666666666667,13.85540072859446843357142857,0,0.933039680103842960596864,0.933039680103842960596864,0,True,False,7,2,3,2,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 2109, ""TRENDING_DOWN"": 38}",31.52585441566669445491347635,84.98642632796170197025912467,100,217.6521636637207126470254352,-88.0504464990310231425199999,-173.9022901145933894089099999,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-37,2024-12-16T00:00:00+00:00,2025-03-15T23:59:59.999999+00:00,TRADE_EXIT_TIME,4.374416284713047620438216100,4.602829441456506957142857131,437.4416284713047620438216100,460.2829441456506957142857131,12,0,12,58.33333333333333333333333333,2.271780360458706421497391043,36.45346903927539683698513417,25.991946535811676142875141,1.985873064493153467589948370,0,3.981481481481481481481481481,23.72893377868135444214285713,0.128175325057546410000000,1.015793429392967181678754,0.887618104335420771678754,0,True,False,12,2,4,6,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 2064, ""TRENDING_DOWN"": 78, ""TRENDING_UP"": 5}",23.07055677711520045779747850,66.99300949857106250895077017,93.34735323494239157907566730,257.1679120155375873066787531,-86.0428680469480857214381103,-291.9761507157552177214381103,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-38,2025-01-15T00:00:00+00:00,2025-04-14T23:59:59.999999+00:00,TRADE_EXIT_TIME,5.547228945230667710823416098,5.780980845465990257142857129,554.7228945230667710823416098,578.0980845465990257142857129,12,0,12,58.33333333333333333333333333,2.591495684358369596003619744,46.22690787692223092352846748,34.165824648753149279680141,1.984529126921883730705545629,0,3.796296296296296296296296296,23.18705444727706129714285714,0.338794241159574529000000,0.150658664904381194198754,-0.188135576255193334801246,0,True,False,12,2,5,5,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 2062, ""TRENDING_DOWN"": 80, ""TRENDING_UP"": 5}",19.95773707867305594244972935,58.91350248849473178641068860,92.43514186292187425764065879,374.4491780672995963451987529,22.5705767948101021989390323,-280.2227954144879411596323960,,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-39,2025-02-14T00:00:00+00:00,2025-05-14T23:59:59.999999+00:00,TRADE_EXIT_TIME,5.019057182417713211298213027,5.390021188627250314285714275,501.9057182417713211298213027,539.0021188627250314285714275,16,7,9,50.0,2.211816266248186711951717281,31.36910739011070757061383142,8.872382347240357446944224,2.079359006722078070728320087,3.101851851851851851851851852,3.611111111111111111111111111,34.77645995676618763285714285,2.402694413476646886974872,0.082753749289124221081890,-2.319940664187522665892982,0,True,False,16,2,5,9,0,"{""RANGING"": 2024, ""TRENDING_DOWN"": 72, ""TRENDING_UP"": 64}",19.51993009605134537942617856,56.16012792857852273104208610,83.01001270515627878788031059,323.0871259772515097131070172,-12.5671803889071890021958400,-258.5341779440589923208439480,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-40,2025-03-16T00:00:00+00:00,2025-06-13T23:59:59.999999+00:00,TRADE_EXIT_TIME,5.086159288536969389430251274,5.364579138907459828571428565,508.6159288536969389430251274,536.4579138907459828571428565,11,8,3,54.54545454545454545454545455,3.570160090327916719247762208,46.23781171397244899482046613,28.908918327420233600000000,0.9611162856220398357920351190,3.611111111111111111111111111,1.203703703703703703703703704,25.07278023490634343714285714,2.769204802142700476974872,0,-2.769204802142700476974872,0,True,False,11,1,4,6,0,"{""RANGING"": 2062, ""TRENDING_DOWN"": 30, ""TRENDING_UP"": 68}",25.31017797389603192600117561,68.70444677332205914236771094,95.90820026802655498658559063,329.7973365891771275263108419,23.2130815489872876945027332,-168.9837852312925673714686950,,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-41,2025-04-15T00:00:00+00:00,2025-07-13T23:59:59.999999+00:00,TRADE_EXIT_TIME,3.687055574978959941580854807,4.009512620355628828571428570,368.7055574978959941580854807,400.9512620355628828571428570,12,10,2,50.0,2.744951403619917439124116667,30.72546312482466617984045672,3.663747613531476590924224,0.8849003702045981555410101046,4.490740740740740740740740741,1.018518518518518518518518519,29.08304581535742058142857142,3.335869269009602677014872,0.173210546700134559386067,-3.162658722309468117628805,0,True,False,12,1,3,8,0,"{""RANGING"": 2060, ""TRENDING_DOWN"": 17, ""TRENDING_UP"": 83}",28.53489427144883429770095666,70.94270300064538138820493193,96.81180680442051742323922944,203.2020221862532857413540518,-42.7649753688985175772940562,-192.8068186692438937636940562,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-42,2025-05-15T00:00:00+00:00,2025-08-12T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.4691604950024346514188892915,-0.1697315961868601428571428530,-46.91604950024346514188892915,-16.97315961868601428571428530,11,9,2,45.45454545454545454545454545,0.8524574238296603570893004692,-4.265095409113042285626266286,-33.037233132224857935420000,1.106738604688115781650392807,4.027777777777777777777777778,1.018518518518518518518518519,27.12865670141783729285714285,2.987443726839748122703568,0.173210546700134559386067,-2.814233180139613563317501,0,False,False,11,3,1,7,0,"{""RANGING"": 2076, ""TRENDING_DOWN"": 17, ""TRENDING_UP"": 67}",44.38578516782999030845885240,82.89218443498198590007994848,100,-167.2312994699222325518889294,-271.6094699977581219277489294,-317.9831254002121605196089294,,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-43,2025-06-14T00:00:00+00:00,2025-09-11T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.01965470636974276357171070850,0.3463013867925165571428571475,1.96547063697427635717107085,34.63013867925165571428571475,12,10,2,58.33333333333333333333333333,1.006936053640786811956357738,0.1637892197478563630975892375,7.134277874261200859530000,1.102945438619154758553924199,4.537037037037037037037037037,1.018518518518518518518518519,29.60601112146627240785714285,3.231867467511241508643568,0.173210546700134559386067,-3.058656920811106949257501,0,True,False,12,3,1,8,0,"{""RANGING"": 2060, ""TRENDING_DOWN"": 15, ""TRENDING_UP"": 85}",42.16621992653787609306790909,78.74705980440521454848208754,94.99937821782453287014485724,-118.3497793327044910528289294,-222.7279498605403804286889294,-269.1016052629944190205489294,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-44,2025-07-14T00:00:00+00:00,2025-10-11T23:59:59.999999+00:00,TRADE_EXIT_TIME,2.476647553177810711261292895,2.741124105580634328571428576,247.6647553177810711261292895,274.1124105580634328571428576,10,8,2,70.0,2.437348964726451572991864665,24.76647553177810711261292895,20.596562703571709664030000,1.099696072545973181596779024,3.657407407407407407407407407,0.6944444444444444444444444444,23.94266359605103367500000000,2.504991644231328056013568,0,-2.504991644231328056013568,0,True,False,11,2,2,6,0,"{""RANGING"": 2079, ""TRENDING_DOWN"": 11, ""TRENDING_UP"": 70}",40.02391478868991764859284445,80.04685996937926121358771498,96.60249334376282375317463941,79.5757661797814026518435750,-88.5091508820723644167464252,-158.0380736056896274725064252,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-45,2025-08-13T00:00:00+00:00,2025-11-10T23:59:59.999999+00:00,TRADE_EXIT_TIME,2.294121524413286924700964323,2.464317130065676900000000003,229.4121524413286924700964323,246.4317130065676900000000003,7,2,5,71.42857142857142857142857143,2.458308310727301156404739184,32.77316463447552749572806176,13.311118864691852624160000,1.024579029089575915031746780,1.018518518518518518518518519,1.851851851851851851851851852,16.43098476062335685500000000,0.964568751122271242350000,0.375992946506630567446432,-0.588575804615640674903568,0,True,False,7,1,2,4,0,"{""RANGING"": 2108, ""TRENDING_DOWN"": 25, ""TRENDING_UP"": 27}",43.46461601008239073415494919,96.31042283133239925490339090,100,61.3231633033290239958107178,-143.0453337450608301579400000,-157.3138894935832318770000000,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,90D-46,2025-09-12T00:00:00+00:00,2025-12-10T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.2938930311711219767389433360,0.5046561304589214714285714303,29.38930311711219767389433360,50.46561304589214714285714303,9,1,8,33.33333333333333333333333333,1.085666070383383473011836450,3.265478124123577519321592622,-33.428642304504187125000000,2.825759344124056265300212447,0.5092592592592592592592592593,3.055555555555555555555555556,21.40014592462921640642857143,0.472505806978097856410000,0.796341802827364793875762,0.323835995849266937465762,0,True,False,9,2,2,5,0,"{""RANGING"": 2101, ""TRENDING_DOWN"": 53, ""TRENDING_UP"": 6}",45.12971154347602898361153939,100,100,-138.6996860208874708003913809,-343.0681830692773249541420987,-343.0681830692773249541420987,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,180D-1,2022-01-05T04:00:00+00:00,2022-06-29T23:59:59.999999+00:00,TRADE_EXIT_TIME,-5.598369389461949265146291664,-4.852650245760236142857142867,-559.8369389461949265146291664,-485.2650245760236142857142867,35,6,29,31.42857142857142857142857143,0.6565337674651716939660271296,-15.99534111274842647184654761,-38.543704562242573407000000,8.268478744595083443794392525,1.398104265402843601895734597,6.090047393364928909952606635,73.40032597290583159285714286,3.778960653172205783184332,2.607372255906725147126595,-1.171588397265480636057737,0,False,False,38,14,5,16,0,"{""HIGH_VOLATILITY"": 31, ""RANGING"": 3906, ""TRENDING_DOWN"": 241, ""TRENDING_UP"": 42}",17.92788953238541295229753529,52.32139704274837971466257016,77.23444289706577959436973793,-751.6877942608463868917720238,-1119.741369179101928740530506,-1386.342139281458306809296605,,180,60
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,180D-2,2022-03-02T00:00:00+00:00,2022-08-28T23:59:59.999999+00:00,TRADE_EXIT_TIME,-3.143009021545540864573998146,-2.155847427569588914285714288,-314.3009021545540864573998146,-215.5847427569588914285714288,43,16,27,37.20930232558139534883720930,0.8125366115973309153607878611,-7.309323305919862475753484060,-24.530214422815433208000000,4.461237295973860877044577990,3.379629629629629629629629630,5.486111111111111111111111111,92.19539618345232886285714286,7.586451002490922473315941,1.065687788348056307344698,-6.520763214142866165971243,0,False,False,44,14,5,24,0,"{""HIGH_VOLATILITY"": 31, ""RANGING"": 3941, ""TRENDING_DOWN"": 235, ""TRENDING_UP"": 113}",13.67849194962075153248685701,38.20575846911615014965758684,56.92240145265295569399715251,-500.6427178215126113953998146,-834.7771672493894131918725828,-1089.753611260031060436337967,,180,60
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,180D-3,2022-05-01T00:00:00+00:00,2022-10-27T23:59:59.999999+00:00,TRADE_EXIT_TIME,-2.044651188987421023824633036,-1.063354078055397071428571428,-204.4651188987421023824633036,-106.3354078055397071428571428,43,17,26,41.86046511627906976744186047,0.8717653369434363112780629332,-4.755002765087025636801472177,-16.914869023166067184000000,4.289988425802061597899587589,3.726851851851851851851851852,5.231481481481481481481481481,91.75855417619514089500000000,7.625873806071585259950859,1.254716889064330915344698,-6.371156917007254344606161,0,False,False,45,15,5,23,0,"{""HIGH_VOLATILITY"": 31, ""RANGING"": 3907, ""TRENDING_DOWN"": 251, ""TRENDING_UP"": 131}",13.40592951917727600493096060,37.44445711925737283758338515,55.78814570693498739721181058,-390.8069345657006273204633036,-724.9413839935774291169360718,-979.9178280042190763614014558,,180,60
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,180D-4,2022-06-30T00:00:00+00:00,2022-12-26T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.04254199465069625333439848600,0.7738902323568532142857142960,4.2541994650696253334398486,77.3890232356853214285714296,30,13,17,43.33333333333333333333333333,1.004588723395984982813009938,0.1418066488356541777813282867,-13.489688116835042662016570,2.760865132527695283747843469,2.870370370370370370370370370,3.333333333333333333333333333,67.01690598470232201499999999,6.924024256039488518508631,0.806106470126114438377050,-6.117917785913374080131581,0,True,False,29,9,2,19,0,"{""RANGING"": 4057, ""TRENDING_DOWN"": 154, ""TRENDING_UP"": 109}",16.36572896636178421293307339,44.66162527684364890901313623,64.27565886188671666842789639,-148.1684907115101595522744369,-411.7031395784222098984594369,-594.3790087921272817978522442,RESULT_DEPENDS_ON_FEW_TRADES,180,60
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,180D-5,2022-08-29T00:00:00+00:00,2023-02-24T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.332749905873665197626520652,-1.096323748523759685714285721,-133.2749905873665197626520652,-109.6323748523759685714285721,10,3,7,40.0,0.6280719175096208558149224405,-13.32749905873665197626520652,-14.033562515814510082153377,2.097832374578741338735417970,0.4398148148148148148148148148,1.527777777777777777777777778,21.51396848950351778714285715,2.678864946923060905737022,0.550217701436027501656386,-2.128647245487033404080636,0,False,False,10,4,0,6,0,"{""RANGING"": 4225, ""TRENDING_DOWN"": 67, ""TRENDING_UP"": 28}",65.27702896768350139969439397,92.39050441596357434470844762,100,-280.1877258552260211676520652,-341.2094191479275937708781832,-358.3353795039502368908781832,,180,60
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,180D-6,2022-10-28T00:00:00+00:00,2023-04-25T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.046273476596786393988924691,-0.8025551904047125142857142942,-104.6273476596786393988924691,-80.25551904047125142857142942,10,4,6,30.0,0.7222066024761363022046083937,-10.46273476596786393988924691,-20.731493830029721882671807,2.131350092338775333533667326,0.5555555555555555555555555556,1.273148148148148148148148148,21.46318658908076031571428572,3.141314141261601956263140,0.232672111134974301656386,-2.908642030126627654606754,0,False,False,10,4,1,5,0,"{""RANGING"": 4254, ""TRENDING_DOWN"": 39, ""TRENDING_UP"": 27}",54.01006421511582225812219011,100,100,-251.5400829275381408038924691,-376.6372728519967122007353268,-376.6372728519967122007353268,,180,60
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,180D-7,2022-12-27T00:00:00+00:00,2023-06-24T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.2584543104481368722730000020,-0.1310360311828329000000000019,-25.84543104481368722730000020,-13.10360311828329000000000019,5,4,1,40.0,0.8287731398935023004453292737,-5.16908620896273744546000004,-24.508006694848465407000000,0.8749225621974533754985714300,0.5555555555555555555555555556,0.2546296296296296296296296296,11.77885408932435679500000000,0.962973837206040432300000,0,-0.962973837206040432300000,0,False,False,5,2,1,2,0,"{""RANGING"": 4282, ""TRENDING_DOWN"": 7, ""TRENDING_UP"": 31}",74.94499887604288156626516861,100,100,-119.5995186276603924441428579,-150.9426209692722586241428579,-150.9426209692722586241428579,,180,60
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,180D-8,2023-02-25T00:00:00+00:00,2023-08-23T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.4008024374721659841555714302,0.5295111369255858142857142875,40.08024374721659841555714302,52.95111369255858142857142875,5,3,2,60.0,1.455672872167298206752561412,8.016048749443319683111428604,2.941425267133413500000000,0.6281847880208409949019801383,0.5324074074074074074074074074,0.5092592592592592592592592593,11.80001884106762546071428571,1.070851104274357552300000,0,-1.070851104274357552300000,0,True,False,5,1,1,3,0,"{""RANGING"": 4287, ""TRENDING_DOWN"": 12, ""TRENDING_UP"": 21}",73.22329083500063547178881918,100,100,-53.67384383563010680128571472,-87.95837144437538648128571468,-87.95837144437538648128571468,RESULT_DEPENDS_ON_FEW_TRADES,180,60
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,180D-9,2023-04-26T00:00:00+00:00,2023-10-22T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.029414252671334135000000,0.05401244858765800,2.941425267133413500000000,5.40124485876580,1,0,1,100,,2.941425267133413500000000,2.941425267133413500000000,0,0,0.2546296296296296296296296296,2.35194232456406938,0.107877267068317120000000,0,-0.107877267068317120000000,0,True,False,1,0,0,1,0,"{""RANGING"": 4311, ""TRENDING_DOWN"": 5, ""TRENDING_UP"": 4}",100,100,100,0E-24,0E-24,0E-24,RESULT_DEPENDS_ON_FEW_TRADES,180,60
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,180D-10,2023-06-25T00:00:00+00:00,2023-12-21T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.6503459684021453771714285751,-0.6025222568769810857142857180,-65.03459684021453771714285751,-60.25222568769810857142857180,2,1,1,50.0,0.04327151215892429427058545507,-32.51729842010726885857142876,-32.51729842010726885857142876,0.6795603334799355630688992342,0.02314814814814814814814814815,0.2546296296296296296296296296,4.674493885448112025714285714,0.107877267068317120000000,0,-0.107877267068317120000000,0,False,False,2,1,0,1,0,"{""RANGING"": 4301, ""TRENDING_DOWN"": 5, ""TRENDING_UP"": 14}",100,100,100,-67.97602210734795121714285751,-67.97602210734795121714285751,-67.97602210734795121714285751,,180,60
