configuration,design,fold,mode,train_start,train_end,validation_start,validation_end,train_days,validation_days,step_days,period,start,end,attribution_policy,net_return_percent,gross_return_percent,net_pnl,gross_pnl,trades,long_trades,short_trades,win_rate_percent,profit_factor,expectancy,median_trade_pnl,maximum_drawdown_percent,exposure_long_percent,exposure_short_percent,trading_fees,funding_paid,funding_received,net_funding,liquidations,positive,zero_trade,signal_count,stop_count,target_count,time_exit_count,forced_end_count,regime_distribution,best_trade_concentration_percent,top_3_concentration_percent,top_5_concentration_percent,result_without_best_trade,result_without_top_3,result_without_top_5,warning,fixed_parameters,selection_performed,fold_count,median_return_percent,mean_return_percent,positive_fold_percent,zero_trade_fold_percent
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_365_90_90,7,ROLLING,2023-06-25T00:00:00+00:00,2024-06-23T23:59:59.999999+00:00,2024-06-24T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-7,2024-06-24T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.7596808049679405970293846894,0.8754851679670937000000000091,75.96808049679405970293846894,87.54851679670937000000000091,6,0,6,33.33333333333333333333333333,1.345279578123846411885605877,12.66134674946567661715641149,-34.233608851396107218530766,1.158555063732954320850000,0,1.851851851851851851851851852,11.91989270710426812500000000,0.043042020825250367061532,0.382498428014208195000000,0.339456407188957827938468,0,True,False,6,1,2,3,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 2112, ""TRENDING_DOWN"": 42}",58.69441357667281140792919394,100,100,-97.75982275819917257134724566,-220.0190376435918006834901032,-220.0190376435918006834901032,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_365_90_90,8,ROLLING,2023-09-23T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,2024-09-22T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-8,2024-09-22T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.893659394779153810163327280,-1.682600279855837385714285714,-189.3659394779153810163327280,-168.2600279855837385714285714,9,5,4,33.33333333333333333333333333,0.3556403340820716103871093214,-21.04065994199059789070363644,-13.660617623669514242116415,1.893659394779153810163327280,1.759259259259259259259259259,1.481481481481481481481481481,19.99802452693919612071428571,1.626623872567194773279871,0.518736907174748449090000,-1.107886965392446324189871,0,False,False,9,4,0,5,0,"{""RANGING"": 2088, ""TRENDING_DOWN"": 30, ""TRENDING_UP"": 42}",70.12360446698000150305106791,100,100,-262.6566209919404599563327280,-293.8823602624978385711692720,-293.8823602624978385711692720,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_365_90_90,9,ROLLING,2023-12-22T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,2024-12-21T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-9,2024-12-21T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,TRADE_EXIT_TIME,4.572143137194352402598744673,4.763305811423517414285714275,457.2143137194352402598744673,476.3305811423517414285714275,10,0,10,60.0,2.822321120950800042709360890,45.72143137194352402598744673,25.991946535811676142875141,1.982192570500746464121313172,0,3.101851851851851851851851852,19.58966724397099212928571428,0.128175325057546410000000,0.601575146112037370588754,0.473399821054490960588754,0,True,False,10,1,4,5,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 2081, ""TRENDING_DOWN"": 61, ""TRENDING_UP"": 5}",25.45839830365986985445124449,73.92689894104737641929757014,98.22610264976570773090912990,276.9405972636680655227316104,-66.2701827988176075053852530,-238.3355149236857255247455350,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_365_90_90,10,ROLLING,2024-03-21T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,2025-03-21T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-10,2025-03-21T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,TRADE_EXIT_TIME,5.086159288536969389430251274,5.364579138907459828571428565,508.6159288536969389430251274,536.4579138907459828571428565,11,8,3,54.54545454545454545454545455,3.570160090327916719247762208,46.23781171397244899482046613,28.908918327420233600000000,0.9611162856220398357920351190,3.611111111111111111111111111,1.203703703703703703703703704,25.07278023490634343714285714,2.769204802142700476974872,0,-2.769204802142700476974872,0,True,False,11,1,4,6,0,"{""RANGING"": 2062, ""TRENDING_DOWN"": 30, ""TRENDING_UP"": 68}",25.31017797389603192600117561,68.70444677332205914236771094,95.90820026802655498658559063,329.7973365891771275263108419,23.2130815489872876945027332,-168.9837852312925673714686950,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_365_90_90,11,ROLLING,2024-06-19T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,2025-06-19T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-11,2025-06-19T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.01965470636974276357171070850,0.3463013867925165571428571475,1.96547063697427635717107085,34.63013867925165571428571475,12,10,2,58.33333333333333333333333333,1.006936053640786811956357738,0.1637892197478563630975892375,7.134277874261200859530000,1.102945438619154758553924199,4.537037037037037037037037037,1.018518518518518518518518519,29.60601112146627240785714285,3.231867467511241508643568,0.173210546700134559386067,-3.058656920811106949257501,0,True,False,12,3,1,8,0,"{""RANGING"": 2060, ""TRENDING_DOWN"": 15, ""TRENDING_UP"": 85}",42.16621992653787609306790909,78.74705980440521454848208754,94.99937821782453287014485724,-118.3497793327044910528289294,-222.7279498605403804286889294,-269.1016052629944190205489294,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_365_90_90,12,ROLLING,2024-09-17T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,2025-09-17T00:00:00+00:00,2025-12-15T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-12,2025-09-17T00:00:00+00:00,2025-12-15T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.2938930311711219767389433360,0.5046561304589214714285714303,29.38930311711219767389433360,50.46561304589214714285714303,9,1,8,33.33333333333333333333333333,1.085666070383383473011836450,3.265478124123577519321592622,-33.428642304504187125000000,2.825759344124056265300212447,0.5092592592592592592592592593,3.055555555555555555555555556,21.40014592462921640642857143,0.472505806978097856410000,0.796341802827364793875762,0.323835995849266937465762,0,True,False,9,2,2,5,0,"{""RANGING"": 2101, ""TRENDING_DOWN"": 53, ""TRENDING_UP"": 6}",45.12971154347602898361153939,100,100,-138.6996860208874708003913809,-343.0681830692773249541420987,-343.0681830692773249541420987,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,EXPANDING_365_90_90,1,EXPANDING,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59.999999+00:00,2023-01-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-1,2023-01-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.2584543104481368722730000020,-0.1310360311828329000000000019,-25.84543104481368722730000020,-13.10360311828329000000000019,5,4,1,40.0,0.8287731398935023004453292737,-5.16908620896273744546000004,-24.508006694848465407000000,0.8749225621974533754985714300,1.111111111111111111111111111,0.5092592592592592592592592593,11.77885408932435679500000000,0.962973837206040432300000,0,-0.962973837206040432300000,0,False,False,5,2,1,2,0,"{""RANGING"": 2128, ""TRENDING_DOWN"": 7, ""TRENDING_UP"": 25}",74.94499887604288156626516861,100,100,-119.5995186276603924441428579,-150.9426209692722586241428579,-150.9426209692722586241428579,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,EXPANDING_365_90_90,2,EXPANDING,2022-01-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,2023-04-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-2,2023-04-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,TRADE_EXIT_TIME,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,False,True,0,0,0,0,0,"{""RANGING"": 2154, ""TRENDING_UP"": 6}",0,0,0,0,0,0,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,EXPANDING_365_90_90,3,EXPANDING,2022-01-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,2023-06-30T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-3,2023-06-30T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.029414252671334135000000,0.05401244858765800,2.941425267133413500000000,5.40124485876580,1,0,1,100,,2.941425267133413500000000,2.941425267133413500000000,0,0,0.5092592592592592592592592593,2.35194232456406938,0.107877267068317120000000,0,-0.107877267068317120000000,0,True,False,1,0,0,1,0,"{""RANGING"": 2155, ""TRENDING_DOWN"": 5}",100,100,100,0E-24,0E-24,0E-24,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,EXPANDING_365_90_90,4,EXPANDING,2022-01-01T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,2023-09-28T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-4,2023-09-28T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.6797602210734795121714285751,-0.6565347054646390857142857180,-67.97602210734795121714285751,-65.65347054646390857142857180,1,1,0,0,0E+26,-67.97602210734795121714285751,-67.97602210734795121714285751,0.6797602210734795121714285800,0.04629629629629629629629629630,0,2.322551560884042645714285714,0,0,0,0,False,False,1,1,0,0,0,"{""RANGING"": 2146, ""TRENDING_UP"": 14}",0,0,0,-67.97602210734795121714285751,-67.97602210734795121714285751,-67.97602210734795121714285751,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,EXPANDING_365_90_90,5,EXPANDING,2022-01-01T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,2023-12-27T00:00:00+00:00,2024-03-25T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-5,2023-12-27T00:00:00+00:00,2024-03-25T23:59:59.999999+00:00,TRADE_EXIT_TIME,-2.429903187871563064984628572,-2.2962693353868597000000000,-242.9903187871563064984628572,-229.6269335386859700000000000,6,3,3,16.66666666666666666666666667,0.1827540823686109466311474903,-40.49838646452605108307714287,-47.33156282797545397553714273,2.957213852500579428108938751,1.018518518518518518518518519,1.481481481481481481481481481,13.67905225200292461214285714,0.447542763446201515960000,0.763209766978789629640000,0.315667003532588113680000,0,False,False,6,2,0,4,0,"{""RANGING"": 2125, ""TRENDING_DOWN"": 24, ""TRENDING_UP"": 11}",100,100,100,-297.3282748128143765625028572,-297.3282748128143765625028572,-297.3282748128143765625028572,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,EXPANDING_365_90_90,6,EXPANDING,2022-01-01T00:00:00+00:00,2024-03-25T23:59:59.999999+00:00,2024-03-26T00:00:00+00:00,2024-06-23T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-6,2024-03-26T00:00:00+00:00,2024-06-23T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.9850635817820873731875751190,-0.7863756680186087999999999980,-98.5063581782087373187575119,-78.6375668018608799999999998,9,3,6,44.44444444444444444444444444,0.6880236891028981283500214055,-10.94515090868985970208416799,-14.239247648203226520000000,2.552407452054993747777721059,1.527777777777777777777777778,1.666666666666666666666666667,19.30875918819442875000000000,1.115188046779156166949144,0.555155858625727598191632,-0.560032188153428568757512,0,False,False,9,3,1,5,0,"{""RANGING"": 2108, ""TRENDING_DOWN"": 25, ""TRENDING_UP"": 27}",67.07119913081724366942378566,99.11677698303242735885321287,100,-244.2139255295582548216146548,-313.8307395082002435325655108,-315.7494807697074407596655108,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,EXPANDING_365_90_90,7,EXPANDING,2022-01-01T00:00:00+00:00,2024-06-23T23:59:59.999999+00:00,2024-06-24T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-7,2024-06-24T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.7596808049679405970293846894,0.8754851679670937000000000091,75.96808049679405970293846894,87.54851679670937000000000091,6,0,6,33.33333333333333333333333333,1.345279578123846411885605877,12.66134674946567661715641149,-34.233608851396107218530766,1.158555063732954320850000,0,1.851851851851851851851851852,11.91989270710426812500000000,0.043042020825250367061532,0.382498428014208195000000,0.339456407188957827938468,0,True,False,6,1,2,3,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 2112, ""TRENDING_DOWN"": 42}",58.69441357667281140792919394,100,100,-97.75982275819917257134724566,-220.0190376435918006834901032,-220.0190376435918006834901032,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,EXPANDING_365_90_90,8,EXPANDING,2022-01-01T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,2024-09-22T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-8,2024-09-22T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.893659394779153810163327280,-1.682600279855837385714285714,-189.3659394779153810163327280,-168.2600279855837385714285714,9,5,4,33.33333333333333333333333333,0.3556403340820716103871093214,-21.04065994199059789070363644,-13.660617623669514242116415,1.893659394779153810163327280,1.759259259259259259259259259,1.481481481481481481481481481,19.99802452693919612071428571,1.626623872567194773279871,0.518736907174748449090000,-1.107886965392446324189871,0,False,False,9,4,0,5,0,"{""RANGING"": 2088, ""TRENDING_DOWN"": 30, ""TRENDING_UP"": 42}",70.12360446698000150305106791,100,100,-262.6566209919404599563327280,-293.8823602624978385711692720,-293.8823602624978385711692720,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,EXPANDING_365_90_90,9,EXPANDING,2022-01-01T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,2024-12-21T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-9,2024-12-21T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,TRADE_EXIT_TIME,4.572143137194352402598744673,4.763305811423517414285714275,457.2143137194352402598744673,476.3305811423517414285714275,10,0,10,60.0,2.822321120950800042709360890,45.72143137194352402598744673,25.991946535811676142875141,1.982192570500746464121313172,0,3.101851851851851851851851852,19.58966724397099212928571428,0.128175325057546410000000,0.601575146112037370588754,0.473399821054490960588754,0,True,False,10,1,4,5,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 2081, ""TRENDING_DOWN"": 61, ""TRENDING_UP"": 5}",25.45839830365986985445124449,73.92689894104737641929757014,98.22610264976570773090912990,276.9405972636680655227316104,-66.2701827988176075053852530,-238.3355149236857255247455350,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,EXPANDING_365_90_90,10,EXPANDING,2022-01-01T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,2025-03-21T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-10,2025-03-21T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,TRADE_EXIT_TIME,5.086159288536969389430251274,5.364579138907459828571428565,508.6159288536969389430251274,536.4579138907459828571428565,11,8,3,54.54545454545454545454545455,3.570160090327916719247762208,46.23781171397244899482046613,28.908918327420233600000000,0.9611162856220398357920351190,3.611111111111111111111111111,1.203703703703703703703703704,25.07278023490634343714285714,2.769204802142700476974872,0,-2.769204802142700476974872,0,True,False,11,1,4,6,0,"{""RANGING"": 2062, ""TRENDING_DOWN"": 30, ""TRENDING_UP"": 68}",25.31017797389603192600117561,68.70444677332205914236771094,95.90820026802655498658559063,329.7973365891771275263108419,23.2130815489872876945027332,-168.9837852312925673714686950,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,EXPANDING_365_90_90,11,EXPANDING,2022-01-01T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,2025-06-19T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-11,2025-06-19T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.01965470636974276357171070850,0.3463013867925165571428571475,1.96547063697427635717107085,34.63013867925165571428571475,12,10,2,58.33333333333333333333333333,1.006936053640786811956357738,0.1637892197478563630975892375,7.134277874261200859530000,1.102945438619154758553924199,4.537037037037037037037037037,1.018518518518518518518518519,29.60601112146627240785714285,3.231867467511241508643568,0.173210546700134559386067,-3.058656920811106949257501,0,True,False,12,3,1,8,0,"{""RANGING"": 2060, ""TRENDING_DOWN"": 15, ""TRENDING_UP"": 85}",42.16621992653787609306790909,78.74705980440521454848208754,94.99937821782453287014485724,-118.3497793327044910528289294,-222.7279498605403804286889294,-269.1016052629944190205489294,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,EXPANDING_365_90_90,12,EXPANDING,2022-01-01T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,2025-09-17T00:00:00+00:00,2025-12-15T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-12,2025-09-17T00:00:00+00:00,2025-12-15T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.2938930311711219767389433360,0.5046561304589214714285714303,29.38930311711219767389433360,50.46561304589214714285714303,9,1,8,33.33333333333333333333333333,1.085666070383383473011836450,3.265478124123577519321592622,-33.428642304504187125000000,2.825759344124056265300212447,0.5092592592592592592592592593,3.055555555555555555555555556,21.40014592462921640642857143,0.472505806978097856410000,0.796341802827364793875762,0.323835995849266937465762,0,True,False,9,2,2,5,0,"{""RANGING"": 2101, ""TRENDING_DOWN"": 53, ""TRENDING_UP"": 6}",45.12971154347602898361153939,100,100,-138.6996860208874708003913809,-343.0681830692773249541420987,-343.0681830692773249541420987,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_730_90_90,1,ROLLING,2022-01-01T00:00:00+00:00,2023-12-31T23:59:59.999999+00:00,2024-01-01T00:00:00+00:00,2024-03-30T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-1,2024-01-01T00:00:00+00:00,2024-03-30T23:59:59.999999+00:00,TRADE_EXIT_TIME,-2.429903187871563064984628572,-2.2962693353868597000000000,-242.9903187871563064984628572,-229.6269335386859700000000000,6,3,3,16.66666666666666666666666667,0.1827540823686109466311474903,-40.49838646452605108307714287,-47.33156282797545397553714273,2.957213852500579428108938751,1.018518518518518518518518519,1.481481481481481481481481481,13.67905225200292461214285714,0.447542763446201515960000,0.763209766978789629640000,0.315667003532588113680000,0,False,False,6,2,0,4,0,"{""RANGING"": 2125, ""TRENDING_DOWN"": 24, ""TRENDING_UP"": 11}",100,100,100,-297.3282748128143765625028572,-297.3282748128143765625028572,-297.3282748128143765625028572,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_730_90_90,2,ROLLING,2022-04-01T00:00:00+00:00,2024-03-30T23:59:59.999999+00:00,2024-03-31T00:00:00+00:00,2024-06-28T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-2,2024-03-31T00:00:00+00:00,2024-06-28T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.9850635817820873731875751190,-0.7863756680186087999999999980,-98.5063581782087373187575119,-78.6375668018608799999999998,9,3,6,44.44444444444444444444444444,0.6880236891028981283500214055,-10.94515090868985970208416799,-14.239247648203226520000000,2.552407452054993747777721059,1.527777777777777777777777778,1.666666666666666666666666667,19.30875918819442875000000000,1.115188046779156166949144,0.555155858625727598191632,-0.560032188153428568757512,0,False,False,9,3,1,5,0,"{""RANGING"": 2108, ""TRENDING_DOWN"": 25, ""TRENDING_UP"": 27}",67.07119913081724366942378566,99.11677698303242735885321287,100,-244.2139255295582548216146548,-313.8307395082002435325655108,-315.7494807697074407596655108,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_730_90_90,3,ROLLING,2022-06-30T00:00:00+00:00,2024-06-28T23:59:59.999999+00:00,2024-06-29T00:00:00+00:00,2024-09-26T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-3,2024-06-29T00:00:00+00:00,2024-09-26T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.7596808049679405970293846894,0.8754851679670937000000000091,75.96808049679405970293846894,87.54851679670937000000000091,6,0,6,33.33333333333333333333333333,1.345279578123846411885605877,12.66134674946567661715641149,-34.233608851396107218530766,1.158555063732954320850000,0,1.851851851851851851851851852,11.91989270710426812500000000,0.043042020825250367061532,0.382498428014208195000000,0.339456407188957827938468,0,True,False,6,1,2,3,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 2112, ""TRENDING_DOWN"": 42}",58.69441357667281140792919394,100,100,-97.75982275819917257134724566,-220.0190376435918006834901032,-220.0190376435918006834901032,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_730_90_90,4,ROLLING,2022-09-28T00:00:00+00:00,2024-09-26T23:59:59.999999+00:00,2024-09-27T00:00:00+00:00,2024-12-25T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-4,2024-09-27T00:00:00+00:00,2024-12-25T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.893659394779153810163327280,-1.682600279855837385714285714,-189.3659394779153810163327280,-168.2600279855837385714285714,9,5,4,33.33333333333333333333333333,0.3556403340820716103871093214,-21.04065994199059789070363644,-13.660617623669514242116415,1.893659394779153810163327280,1.759259259259259259259259259,1.481481481481481481481481481,19.99802452693919612071428571,1.626623872567194773279871,0.518736907174748449090000,-1.107886965392446324189871,0,False,False,9,4,0,5,0,"{""RANGING"": 2088, ""TRENDING_DOWN"": 30, ""TRENDING_UP"": 42}",70.12360446698000150305106791,100,100,-262.6566209919404599563327280,-293.8823602624978385711692720,-293.8823602624978385711692720,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_730_90_90,5,ROLLING,2022-12-27T00:00:00+00:00,2024-12-25T23:59:59.999999+00:00,2024-12-26T00:00:00+00:00,2025-03-25T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-5,2024-12-26T00:00:00+00:00,2025-03-25T23:59:59.999999+00:00,TRADE_EXIT_TIME,4.572143137194352402598744673,4.763305811423517414285714275,457.2143137194352402598744673,476.3305811423517414285714275,10,0,10,60.0,2.822321120950800042709360890,45.72143137194352402598744673,25.991946535811676142875141,1.982192570500746464121313172,0,3.101851851851851851851851852,19.58966724397099212928571428,0.128175325057546410000000,0.601575146112037370588754,0.473399821054490960588754,0,True,False,10,1,4,5,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 2081, ""TRENDING_DOWN"": 61, ""TRENDING_UP"": 5}",25.45839830365986985445124449,73.92689894104737641929757014,98.22610264976570773090912990,276.9405972636680655227316104,-66.2701827988176075053852530,-238.3355149236857255247455350,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_730_90_90,6,ROLLING,2023-03-27T00:00:00+00:00,2025-03-25T23:59:59.999999+00:00,2025-03-26T00:00:00+00:00,2025-06-23T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-6,2025-03-26T00:00:00+00:00,2025-06-23T23:59:59.999999+00:00,TRADE_EXIT_TIME,5.232513390008501194864111944,5.558633883323400728571428565,523.2513390008501194864111944,555.8633883323400728571428565,13,8,5,53.84615384615384615384615385,3.127136989788355620199511656,40.25010300006539380664701495,28.908918327420233600000000,0.9611162856220398357920351190,3.611111111111111111111111111,2.222222222222222222222222222,29.97316119787476240214285714,2.812098680315325527974872,0.173210546700134559386067,-2.638888133615190968588805,0,True,False,13,1,4,8,0,"{""RANGING"": 2047, ""TRENDING_DOWN"": 45, ""TRENDING_UP"": 68}",23.24614146282880297627806588,63.10162221953710544091032965,88.08691875558041233668537195,344.4327467363303080696969089,37.8484916961404682378888002,-154.3483750841393868280826280,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_730_90_90,7,ROLLING,2023-06-25T00:00:00+00:00,2025-06-23T23:59:59.999999+00:00,2025-06-24T00:00:00+00:00,2025-09-21T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-7,2025-06-24T00:00:00+00:00,2025-09-21T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.1266993951017890418621499615,0.1522466423765756571428571470,-12.66993951017890418621499615,15.22466423765756571428571470,10,10,0,60.0,0.9461482252637756115036619556,-1.266993951017890418621499615,7.134277874261200859530000,1.104546126870255282053291141,4.537037037037037037037037037,0,24.70563015849785344285714285,3.188973589338616457643568,0,-3.188973589338616457643568,0,False,False,10,3,1,6,0,"{""RANGING"": 2075, ""TRENDING_UP"": 85}",54.04891468353645376461970290,85.28321634749053288535254970,99.56989305626618634329782274,-132.9851894798576715962149964,-202.5141122034749346519749964,-234.3168799281692591640949964,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_12_1X,ROLLING_730_90_90,8,ROLLING,2023-09-23T00:00:00+00:00,2025-09-21T23:59:59.999999+00:00,2025-09-22T00:00:00+00:00,2025-12-20T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-8,2025-09-22T00:00:00+00:00,2025-12-20T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.2938930311711219767389433360,0.5046561304589214714285714303,29.38930311711219767389433360,50.46561304589214714285714303,9,1,8,33.33333333333333333333333333,1.085666070383383473011836450,3.265478124123577519321592622,-33.428642304504187125000000,2.825759344124056265300212447,0.5092592592592592592592592593,3.055555555555555555555555556,21.40014592462921640642857143,0.472505806978097856410000,0.796341802827364793875762,0.323835995849266937465762,0,True,False,9,2,2,5,0,"{""RANGING"": 2101, ""TRENDING_DOWN"": 53, ""TRENDING_UP"": 6}",45.12971154347602898361153939,100,100,-138.6996860208874708003913809,-343.0681830692773249541420987,-343.0681830692773249541420987,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
