timestamp,market,mode,variant_id,period,side,signal_created,first_failure_code,declaration,return_after_1_candles_percent,return_after_3_candles_percent,return_after_6_candles_percent,return_after_12_candles_percent,return_after_24_candles_percent,mfe_percent,mae_percent
2022-06-14T08:59:59.999000+00:00,FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,SHORT,False,VOLUME_REJECTED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,2.308039561702302294086264210,3.614724832765625641236098000,-0.299585504986251898058850100,2.448393318832847703861780280,15.54561497106742725817704272,16.11523782164402675749989740,-4.149054048508228341609553900
2022-06-15T02:59:59.999000+00:00,FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,SHORT,False,VOLUME_REJECTED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,2.617961943205508351398267430,6.748394920223589896926054200,14.53832673028845754532844957,8.138771916710271679997342170,-1.188548077641840879077068700,15.91126172144286912681999020,-4.426947067666674972383491600
2022-07-20T02:59:59.999000+00:00,FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,LONG,False,VOLUME_REJECTED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,1.023142036188553234449017600,1.438611477828686805933058900,-0.8833579249825269860992467200,3.855064585436566488053635700,-3.676451554451088504051150630,4.838083404519686262328182000,-4.416142476249644068235355030
2022-07-20T03:59:59.999000+00:00,FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,LONG,False,VOLUME_REJECTED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,0.016655456263412446750584500,0.497101310015694564555907900,-0.7405272092501841709106050400,2.227987572467249607635886100,-4.702604016527337369078504850,3.776304410492937445949841500,-5.384196534383908266871656900
2022-07-20T04:59:59.999000+00:00,FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,LONG,False,VOLUME_REJECTED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,0.394540482031114897105635700,-1.989355092838705958457961580,1.989995580634211015109107100,-0.2497902402469720939467498400,-4.898450660022673267960879010,3.759022871819177485573012400,-6.341469663295565902991718490
2022-07-20T05:59:59.999000+00:00,FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,LONG,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,0.085488079516673365359464600,-2.289039024670328618729545060,2.243105131198683228387146200,-1.436072141731580189732498870,-4.843473878287941714992950420,3.351260311202128270397519600,-6.709538300573535697652905640
2022-07-20T02:59:59.999000+00:00,FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,LONG,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,1.023142036188553234449017600,1.438611477828686805933058900,-0.8833579249825269860992467200,3.855064585436566488053635700,-3.676451554451088504051150630,4.838083404519686262328182000,-4.416142476249644068235355030
2022-07-20T02:59:59.999000+00:00,FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,LONG,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,1.023142036188553234449017600,1.438611477828686805933058900,-0.8833579249825269860992467200,3.855064585436566488053635700,-3.676451554451088504051150630,4.838083404519686262328182000,-4.416142476249644068235355030
2022-07-20T02:59:59.999000+00:00,FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,LONG,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,1.023142036188553234449017600,1.438611477828686805933058900,-0.8833579249825269860992467200,3.855064585436566488053635700,-3.676451554451088504051150630,4.838083404519686262328182000,-4.416142476249644068235355030
2022-06-15T00:59:59.999000+00:00,FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,-2.328916470982891647098289200,1.671418986917141898691714190,4.788661522978866152297886620,6.761153975176115397517611540,-3.500503186850050318685005000,15.09392821200939282120093928,-5.441965783294196578329419700
2022-07-20T02:59:59.999000+00:00,FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,LONG,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,1.023142036188553234449017600,1.438611477828686805933058900,-0.8833579249825269860992467200,3.855064585436566488053635700,-3.676451554451088504051150630,4.838083404519686262328182000,-4.416142476249644068235355030
2022-07-20T02:59:59.999000+00:00,FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,LONG,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,1.023142036188553234449017600,1.438611477828686805933058900,-0.8833579249825269860992467200,3.855064585436566488053635700,-3.676451554451088504051150630,4.838083404519686262328182000,-4.416142476249644068235355030
