market,mode,variant_id,period,stage,entered_count,passed_count,failed_count,pass_percent_from_previous,pass_percent_from_evaluated,dominant_failure_reason
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,regime_matched,17420,638,16782,3.662456946039035591274397245,3.662456946039035591274397245,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,ema_alignment,638,638,0,100,3.662456946039035591274397245,EMA_ALIGNMENT_REJECTED
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,price_long_ema_side,638,638,0,100,3.662456946039035591274397245,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,trend_persistence,638,425,213,66.61442006269592476489028213,2.439724454649827784156142365,TREND_PERSISTENCE_TOO_SHORT
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,pullback_started,425,27,398,6.352941176470588235294117647,0.1549942594718714121699196326,NO_PULLBACK
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,pullback_age_valid,27,26,1,96.29629629629629629629629630,0.1492537313432835820895522388,PULLBACK_TOO_OLD
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,pullback_depth_min,26,26,0,100,0.1492537313432835820895522388,PULLBACK_TOO_SHALLOW
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,pullback_depth_max,26,26,0,100,0.1492537313432835820895522388,PULLBACK_TOO_DEEP
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,long_ema_not_crossed,26,26,0,100,0.1492537313432835820895522388,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,resumption_cross,26,1,25,3.846153846153846153846153846,0.005740528128587830080367393800,RESUMPTION_NOT_CONFIRMED
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,directional_close_confirmation,1,1,0,100,0.005740528128587830080367393800,DIRECTIONAL_CLOSE_REJECTED
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,entry_extension_valid,1,0,1,0,0,PRICE_OVEREXTENDED
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,regime_matched,17420,638,16782,3.662456946039035591274397245,3.662456946039035591274397245,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,ema_alignment,638,638,0,100,3.662456946039035591274397245,EMA_ALIGNMENT_REJECTED
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,price_long_ema_side,638,638,0,100,3.662456946039035591274397245,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,trend_persistence,638,425,213,66.61442006269592476489028213,2.439724454649827784156142365,TREND_PERSISTENCE_TOO_SHORT
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,pullback_started,425,27,398,6.352941176470588235294117647,0.1549942594718714121699196326,NO_PULLBACK
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,pullback_age_valid,27,25,2,92.59259259259259259259259259,0.1435132032146957520091848450,PULLBACK_TOO_OLD
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,pullback_depth_min,25,25,0,100,0.1435132032146957520091848450,PULLBACK_TOO_SHALLOW
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,pullback_depth_max,25,25,0,100,0.1435132032146957520091848450,PULLBACK_TOO_DEEP
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,long_ema_not_crossed,25,25,0,100,0.1435132032146957520091848450,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,resumption_cross,25,1,24,4.00,0.005740528128587830080367393800,RESUMPTION_NOT_CONFIRMED
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,directional_close_confirmation,1,1,0,100,0.005740528128587830080367393800,DIRECTIONAL_CLOSE_REJECTED
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,entry_extension_valid,1,0,1,0,0,PRICE_OVEREXTENDED
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,LONG_SHORT,VOLUME_RELAXED,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,regime_matched,17420,638,16782,3.662456946039035591274397245,3.662456946039035591274397245,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,ema_alignment,638,638,0,100,3.662456946039035591274397245,EMA_ALIGNMENT_REJECTED
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,price_long_ema_side,638,638,0,100,3.662456946039035591274397245,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,trend_persistence,638,425,213,66.61442006269592476489028213,2.439724454649827784156142365,TREND_PERSISTENCE_TOO_SHORT
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,pullback_started,425,27,398,6.352941176470588235294117647,0.1549942594718714121699196326,NO_PULLBACK
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,pullback_age_valid,27,25,2,92.59259259259259259259259259,0.1435132032146957520091848450,PULLBACK_TOO_OLD
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,pullback_depth_min,25,25,0,100,0.1435132032146957520091848450,PULLBACK_TOO_SHALLOW
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,pullback_depth_max,25,25,0,100,0.1435132032146957520091848450,PULLBACK_TOO_DEEP
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,long_ema_not_crossed,25,25,0,100,0.1435132032146957520091848450,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,resumption_cross,25,1,24,4.00,0.005740528128587830080367393800,RESUMPTION_NOT_CONFIRMED
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,directional_close_confirmation,1,1,0,100,0.005740528128587830080367393800,DIRECTIONAL_CLOSE_REJECTED
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,entry_extension_valid,1,0,1,0,0,PRICE_OVEREXTENDED
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,LONG_SHORT,VOLATILITY_RELAXED,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,regime_matched,17420,638,16782,3.662456946039035591274397245,3.662456946039035591274397245,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,ema_alignment,638,638,0,100,3.662456946039035591274397245,EMA_ALIGNMENT_REJECTED
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,price_long_ema_side,638,638,0,100,3.662456946039035591274397245,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,trend_persistence,638,524,114,82.13166144200626959247648903,3.008036739380022962112514351,TREND_PERSISTENCE_TOO_SHORT
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,pullback_started,524,30,494,5.725190839694656488549618321,0.1722158438576349024110218140,NO_PULLBACK
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,pullback_age_valid,30,27,3,90.0,0.1549942594718714121699196326,PULLBACK_TOO_OLD
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,pullback_depth_min,27,27,0,100,0.1549942594718714121699196326,PULLBACK_TOO_SHALLOW
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,pullback_depth_max,27,27,0,100,0.1549942594718714121699196326,PULLBACK_TOO_DEEP
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,long_ema_not_crossed,27,27,0,100,0.1549942594718714121699196326,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,resumption_cross,27,2,25,7.407407407407407407407407407,0.01148105625717566016073478760,RESUMPTION_NOT_CONFIRMED
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,directional_close_confirmation,2,2,0,100,0.01148105625717566016073478760,DIRECTIONAL_CLOSE_REJECTED
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,entry_extension_valid,2,0,2,0,0,PRICE_OVEREXTENDED
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,LONG_SHORT,PERSISTENCE_2,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,regime_matched,17420,638,16782,3.662456946039035591274397245,3.662456946039035591274397245,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,ema_alignment,638,638,0,100,3.662456946039035591274397245,EMA_ALIGNMENT_REJECTED
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,price_long_ema_side,638,638,0,100,3.662456946039035591274397245,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,trend_persistence,638,425,213,66.61442006269592476489028213,2.439724454649827784156142365,TREND_PERSISTENCE_TOO_SHORT
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,pullback_started,425,27,398,6.352941176470588235294117647,0.1549942594718714121699196326,NO_PULLBACK
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,pullback_age_valid,27,25,2,92.59259259259259259259259259,0.1435132032146957520091848450,PULLBACK_TOO_OLD
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,pullback_depth_min,25,25,0,100,0.1435132032146957520091848450,PULLBACK_TOO_SHALLOW
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,pullback_depth_max,25,25,0,100,0.1435132032146957520091848450,PULLBACK_TOO_DEEP
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,long_ema_not_crossed,25,25,0,100,0.1435132032146957520091848450,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,resumption_cross,25,1,24,4.00,0.005740528128587830080367393800,RESUMPTION_NOT_CONFIRMED
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,directional_close_confirmation,1,1,0,100,0.005740528128587830080367393800,DIRECTIONAL_CLOSE_REJECTED
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,entry_extension_valid,1,0,1,0,0,PRICE_OVEREXTENDED
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,LONG_SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,trade_closed,0,0,0,0,0,
